t_us,state,A_deg,f_hz,status,Fx,Fy,Fz,Mx,My,Mz,target_angle
6350032,meas,30,0.5,64,-1.035,-0.625,1.62,,,,-26.2912
6355015,meas,30,0.5,64,-1.07,-0.66,1.63,,,,-26.2912
6360358,meas,30,0.5,64,-1.1,-0.69,1.615,,,,-27.1592
6365015,meas,30,0.5,64,-1.09,-0.705,1.64,,,,-27.1592
6370181,meas,30,0.5,64,-1.11,-0.69,1.615,,,,-27.1592
6375173,meas,30,0.5,64,-1.115,-0.67,1.605,,,,-27.1592
6380332,meas,30,0.5,64,-1.145,-0.625,1.675,,,,-27.9048
6385370,meas,30,0.5,64,-1.11,-0.61,1.61,,,,-27.9048
6390371,meas,30,0.5,64,-1.095,-0.6,1.715,,,,-27.9048
6395186,meas,30,0.5,64,-1.095,-0.63,1.61,,,,-27.9048
6400363,meas,30,0.5,64,-1.075,-0.655,1.62,,,,-28.5422
6405449,meas,30,0.5,64,-1.085,-0.67,1.605,,,,-28.5422
6410337,meas,30,0.5,64,-1.035,-0.66,1.615,,,,-28.5422
6415417,meas,30,0.5,64,-1.02,-0.67,1.545,,,,-28.5422
6420005,meas,30,0.5,64,-0.98,-0.7,1.57,,,,-29.0576
6425139,meas,30,0.5,64,-0.98,-0.685,1.605,,,,-29.0576
6430175,meas,30,0.5,64,-0.995,-0.655,1.675,,,,-29.0576
6435416,meas,30,0.5,64,-0.98,-0.71,1.61,,,,-29.0576
6440113,meas,30,0.5,64,-1,-0.69,1.565,,,,-29.4706
6445136,meas,30,0.5,64,-1.04,-0.675,1.58,,,,-29.4706
6450419,meas,30,0.5,64,-1.08,-0.67,1.6,,,,-29.4706
6455055,meas,30,0.5,64,-1.1,-0.64,1.595,,,,-29.4706
6460193,meas,30,0.5,64,-1.1,-0.63,1.56,,,,-29.7657
6465001,meas,30,0.5,64,-1.135,-0.62,1.58,,,,-29.7657
6470053,meas,30,0.5,64,-1.11,-0.645,1.555,,,,-29.7657
6475023,meas,30,0.5,64,-1.105,-0.63,1.63,,,,-29.7657
6480043,meas,30,0.5,64,-1.05,-0.695,1.59,,,,-29.9411
6485019,meas,30,0.5,64,-1.04,-0.675,1.595,,,,-29.9411
6490084,meas,30,0.5,64,-1.01,-0.69,1.585,,,,-29.9411
6495090,meas,30,0.5,64,-0.99,-0.68,1.59,,,,-29.9411
6500220,meas,30,0.5,64,-0.965,-0.66,1.565,,,,-30
6505416,meas,30,0.5,64,-0.985,-0.64,1.58,,,,-30
6510291,meas,30,0.5,64,-0.975,-0.645,1.56,,,,-30
6515088,meas,30,0.5,64,-1.015,-0.66,1.56,,,,-30
6520017,meas,30,0.5,64,-1.055,-0.655,1.58,,,,-29.9407
6525008,meas,30,0.5,64,-1.075,-0.66,1.58,,,,-29.9407
6530144,meas,30,0.5,64,-1.105,-0.65,1.59,,,,-29.9407
6535448,meas,30,0.5,64,-1.11,-0.665,1.575,,,,-29.9407
6540070,meas,30,0.5,64,-1.095,-0.635,1.615,,,,-29.7626
6545026,meas,30,0.5,64,-1.095,-0.665,1.555,,,,-29.7626
6550014,meas,30,0.5,64,-1.055,-0.64,1.615,,,,-29.7626
6555002,meas,30,0.5,64,-1.035,-0.63,1.585,,,,-29.7626
6560030,meas,30,0.5,64,-1.03,-0.645,1.585,,,,-29.4681
6565012,meas,30,0.5,64,-1,-0.645,1.585,,,,-29.4681
6570611,meas,30,0.5,64,-0.975,-0.64,1.595,,,,-29.4681
6575057,meas,30,0.5,64,-0.99,-0.675,1.595,,,,-29.4681
6580067,meas,30,0.5,64,-0.99,-0.675,1.595,,,,-29.0559
6585051,meas,30,0.5,64,-1.03,-0.66,1.575,,,,-29.0559
6590006,meas,30,0.5,64,-1.045,-0.665,1.585,,,,-29.0559
6595000,meas,30,0.5,64,-1.065,-0.675,1.59,,,,-29.0559
6600020,meas,30,0.5,64,-1.08,-0.65,1.585,,,,-28.5311
6605084,meas,30,0.5,64,-1.095,-0.645,1.585,,,,-28.5311
6610016,meas,30,0.5,64,-1.08,-0.66,1.57,,,,-28.5311
6615425,meas,30,0.5,64,-1.075,-0.635,1.615,,,,-28.5311
6620045,meas,30,0.5,64,-1.065,-0.625,1.58,,,,-27.8917
6625040,meas,30,0.5,64,-1.03,-0.65,1.59,,,,-27.8917
6630071,meas,30,0.5,64,-1.04,-0.675,1.585,,,,-27.8917
6635015,meas,30,0.5,64,-1.01,-0.71,1.52,,,,-27.8917
6640017,meas,30,0.5,64,-0.99,-0.685,1.6,,,,-27.1441
6645045,meas,30,0.5,64,-1.035,-0.675,1.565,,,,-27.1441
6650083,meas,30,0.5,64,-1.02,-0.67,1.56,,,,-27.1441
6655031,meas,30,0.5,64,-1.035,-0.675,1.555,,,,-27.1441
6660046,meas,30,0.5,64,-1.06,-0.63,1.625,,,,-26.2871
6665025,meas,30,0.5,64,-1.04,-0.61,1.64,,,,-26.2871
6670028,meas,30,0.5,64,-1.07,-0.66,1.58,,,,-26.2871
6675013,meas,30,0.5,64,-1.06,-0.64,1.635,,,,-26.2871
6680057,meas,30,0.5,64,-1.06,-0.675,1.57,,,,-25.327
6685038,meas,30,0.5,64,-1.065,-0.66,1.595,,,,-25.327
6690010,meas,30,0.5,64,-1.06,-0.64,1.635,,,,-25.327
6695260,meas,30,0.5,64,-1.035,-0.67,1.615,,,,-25.327
6700053,meas,30,0.5,64,-1.025,-0.635,1.6,,,,-24.2676
6705005,meas,30,0.5,64,-1.015,-0.675,1.545,,,,-24.2676
6710009,meas,30,0.5,64,-1.025,-0.645,1.635,,,,-24.2676
6715038,meas,30,0.5,64,-1.025,-0.675,1.54,,,,-24.2676
6720060,meas,30,0.5,64,-1.05,-0.645,1.64,,,,-23.1118
6725004,meas,30,0.5,64,-1.035,-0.665,1.57,,,,-23.1118
6730003,meas,30,0.5,64,-1.05,-0.655,1.59,,,,-23.1118
6735039,meas,30,0.5,64,-1.07,-0.665,1.605,,,,-23.1118
6740454,meas,30,0.5,64,-1.045,-0.665,1.595,,,,-21.8397
6745058,meas,30,0.5,64,-1.065,-0.675,1.59,,,,-21.8397
6750045,meas,30,0.5,64,-1.05,-0.645,1.595,,,,-21.8397
6755016,meas,30,0.5,64,-1.04,-0.67,1.57,,,,-21.8397
6760049,meas,30,0.5,64,-1.015,-0.635,1.6,,,,-20.533
6765076,meas,30,0.5,64,-1.03,-0.675,1.555,,,,-20.533
6770031,meas,30,0.5,64,-1.03,-0.65,1.635,,,,-20.533
6775371,meas,30,0.5,64,-1.045,-0.645,1.59,,,,-20.533
6780056,meas,30,0.5,64,-1.03,-0.645,1.575,,,,-19.1187
6785030,meas,30,0.5,64,-1.04,-0.66,1.58,,,,-19.1187
6790021,meas,30,0.5,64,-1.03,-0.63,1.585,,,,-19.1187
6795036,meas,30,0.5,64,-1.015,-0.65,1.61,,,,-19.1187
6801200,meas,30,0.5,64,-1.05,-0.66,1.575,,,,-17.5419
6805030,meas,30,0.5,64,-1.06,-0.66,1.6,,,,-17.5419
6810237,meas,30,0.5,64,-1.05,-0.665,1.565,,,,-17.5419
6815043,meas,30,0.5,64,-1.04,-0.64,1.6,,,,-17.5419
6820041,meas,30,0.5,64,-1.04,-0.65,1.585,,,,-16.0715
6825014,meas,30,0.5,64,-1.06,-0.62,1.615,,,,-16.0715
6830102,meas,30,0.5,64,-1.04,-0.65,1.63,,,,-16.0715
6835051,meas,30,0.5,64,-1.045,-0.685,1.565,,,,-16.0715
6840030,meas,30,0.5,64,-1.02,-0.64,1.675,,,,-14.4501
6845010,meas,30,0.5,64,-1.05,-0.63,1.635,,,,-14.4501
6850011,meas,30,0.5,64,-1.03,-0.66,1.59,,,,-14.4501
6855044,meas,30,0.5,64,-1.025,-0.645,1.59,,,,-14.4501
6860048,meas,30,0.5,64,-1.05,-0.665,1.53,,,,-12.7693
6865022,meas,30,0.5,64,-1.055,-0.65,1.595,,,,-12.7693
6870043,meas,30,0.5,64,-1.06,-0.64,1.655,,,,-12.7693
6875034,meas,30,0.5,64,-1.06,-0.62,1.655,,,,-12.7693
6880130,meas,30,0.5,64,-1.025,-0.675,1.605,,,,-11.0323
6885062,meas,30,0.5,64,-1.055,-0.665,1.53,,,,-11.0323
6890028,meas,30,0.5,64,-1.035,-0.64,1.625,,,,-11.0323
6895049,meas,30,0.5,64,-1.025,-0.64,1.595,,,,-11.0323
6900056,meas,30,0.5,64,-1.015,-0.64,1.59,,,,-9.26549
6905044,meas,30,0.5,64,-1.03,-0.635,1.585,,,,-9.26549
6910049,meas,30,0.5,64,-1.055,-0.675,1.56,,,,-9.26549
6915041,meas,30,0.5,64,-1.055,-0.675,1.505,,,,-9.26549
6920023,meas,30,0.5,64,-1.06,-0.645,1.62,,,,-7.4586
6925052,meas,30,0.5,64,-1.06,-0.68,1.5,,,,-7.4586
6930024,meas,30,0.5,64,-1.075,-0.62,1.64,,,,-7.4586
6935191,meas,30,0.5,64,-1.055,-0.66,1.615,,,,-7.4586
6940288,meas,30,0.5,64,-1.055,-0.655,1.58,,,,-5.59477
6945275,meas,30,0.5,64,-1.07,-0.675,1.63,,,,-5.59477
6950026,meas,30,0.5,64,-1.04,-0.675,1.565,,,,-5.59477
6955051,meas,30,0.5,64,-1.025,-0.665,1.59,,,,-5.59477
6960073,meas,30,0.5,64,-1.045,-0.67,1.565,,,,-3.75317
6965541,meas,30,0.5,64,-1.035,-0.685,1.535,,,,-3.75317
6971266,meas,30,0.5,64,-1.045,-0.645,1.6,,,,-3.75317
6975026,meas,30,0.5,64,-1.035,-0.67,1.56,,,,-3.75317
6980006,meas,30,0.5,64,-1.015,-0.695,1.565,,,,-1.88315
6985047,meas,30,0.5,64,-1.05,-0.685,1.495,,,,-1.88315
6990107,meas,30,0.5,64,-1.06,-0.665,1.615,,,,-1.88315
6995021,meas,30,0.5,64,-1.08,-0.65,1.555,,,,-1.88315
7000651,meas,30,0.5,64,-1.11,-0.645,1.615,,,,0.0613553
7005572,meas,30,0.5,64,-1.05,-0.655,1.595,,,,0.0613553
7010044,meas,30,0.5,64,-1.055,-0.66,1.555,,,,0.0613553
7015339,meas,30,0.5,64,-1.035,-0.68,1.57,,,,0.0613553
7020138,meas,30,0.5,64,-1.07,-0.635,1.63,,,,1.8967
7025821,meas,30,0.5,64,-1.055,-0.615,1.69,,,,1.8967
7030791,meas,30,0.5,64,-0.995,-0.7,1.58,,,,1.8967
7035416,meas,30,0.5,64,-1.045,-0.65,1.53,,,,1.8967
7040272,meas,30,0.5,64,-1.035,-0.68,1.595,,,,3.78543
7045186,meas,30,0.5,64,-1.03,-0.65,1.55,,,,3.78543
7050787,meas,30,0.5,64,-1.01,-0.685,1.565,,,,3.78543
7055321,meas,30,0.5,64,-1.055,-0.7,1.52,,,,3.78543
7060227,meas,30,0.5,64,-1.07,-0.645,1.615,,,,5.64245
7065244,meas,30,0.5,64,-1.04,-0.665,1.545,,,,5.64245
7070075,meas,30,0.5,64,-1.055,-0.62,1.62,,,,5.64245
7075255,meas,30,0.5,64,-1.04,-0.675,1.605,,,,5.64245
7080158,meas,30,0.5,64,-1.11,-0.66,1.505,,,,7.47512
7085433,meas,30,0.5,64,-1.025,-0.655,1.665,,,,7.47512
7090332,meas,30,0.5,64,-1.025,-0.695,1.56,,,,7.47512
7095360,meas,30,0.5,64,-1.03,-0.66,1.53,,,,7.47512
7100444,meas,30,0.5,64,-1.035,-0.66,1.525,,,,9.3103
7105494,meas,30,0.5,64,-1.015,-0.66,1.545,,,,9.3103
7110395,meas,30,0.5,64,-1.02,-0.645,1.62,,,,9.3103
7115432,meas,30,0.5,64,-1.02,-0.67,1.54,,,,9.3103
7120007,meas,30,0.5,64,-1.095,-0.615,1.68,,,,11.0443
7125234,meas,30,0.5,64,-1.245,-0.83,1.215,,,,11.0443
7130012,meas,30,0.5,64,-1.265,-0.87,0.955,,,,11.0443
7135100,meas,30,0.5,64,-1.185,-0.825,0.985,,,,11.0443
7140041,meas,30,0.5,64,-0.925,-0.545,1.24,,,,12.7769
7145131,meas,30,0.5,64,-0.725,-0.39,1.5,,,,12.7769
7150138,meas,30,0.5,64,-0.68,-0.455,1.515,,,,12.7769
7155047,meas,30,0.5,64,-0.69,-0.615,1.53,,,,12.7769
7160060,meas,30,0.5,64,-0.765,-0.76,1.575,,,,14.4576
7165354,meas,30,0.5,64,-0.9,-0.87,1.585,,,,14.4576
7171155,meas,30,0.5,64,-1.045,-0.83,1.645,,,,14.4576
7175298,meas,30,0.5,64,-1.165,-0.82,1.62,,,,14.4576
7180007,meas,30,0.5,64,-1.265,-0.7,1.615,,,,16.0754
7185059,meas,30,0.5,64,-1.305,-0.61,1.61,,,,16.0754
7190000,meas,30,0.5,64,-1.3,-0.535,1.595,,,,16.0754
7195575,meas,30,0.5,64,-1.285,-0.52,1.49,,,,16.0754
7200143,meas,30,0.5,64,-1.18,-0.51,1.605,,,,17.6445
7205005,meas,30,0.5,64,-1.13,-0.585,1.575,,,,17.6445
7210679,meas,30,0.5,64,-0.945,-0.685,1.595,,,,17.6445
7215037,meas,30,0.5,64,-0.89,-0.705,1.565,,,,17.6445
7220022,meas,30,0.5,64,-0.855,-0.72,1.64,,,,19.1243
7225050,meas,30,0.5,64,-0.805,-0.76,1.585,,,,19.1243
7230279,meas,30,0.5,64,-0.845,-0.725,1.62,,,,19.1243
7235028,meas,30,0.5,64,-0.945,-0.69,1.56,,,,19.1243
7240002,meas,30,0.5,64,-0.965,-0.635,1.745,,,,20.5366
7245045,meas,30,0.5,64,-1.065,-0.68,1.445,,,,20.5366
7250175,meas,30,0.5,64,-1.11,-0.565,1.66,,,,20.5366
7255086,meas,30,0.5,64,-1.17,-0.62,1.605,,,,20.5366
7260018,meas,30,0.5,64,-1.155,-0.59,1.64,,,,21.8702
7265009,meas,30,0.5,64,-1.165,-0.615,1.56,,,,21.8702
7270087,meas,30,0.5,64,-1.13,-0.615,1.63,,,,21.8702
7275092,meas,30,0.5,64,-1.08,-0.63,1.595,,,,21.8702
7280012,meas,30,0.5,64,-1.03,-0.69,1.595,,,,23.1161
7285022,meas,30,0.5,64,-1.025,-0.705,1.49,,,,23.1161
7290094,meas,30,0.5,64,-0.985,-0.685,1.62,,,,23.1161
7295870,meas,30,0.5,64,-0.985,-0.705,1.58,,,,23.1161
7300067,meas,30,0.5,64,-0.985,-0.705,1.595,,,,24.2742
7305039,meas,30,0.5,64,-1.02,-0.68,1.53,,,,24.2742
7310411,meas,30,0.5,64,-1.02,-0.64,1.58,,,,24.2742
7315033,meas,30,0.5,64,-1.035,-0.59,1.595,,,,24.2742
7320209,meas,30,0.5,64,-1.04,-0.605,1.605,,,,25.3404
7325376,meas,30,0.5,64,-1.08,-0.605,1.57,,,,25.3404
7330028,meas,30,0.5,64,-1.085,-0.675,1.585,,,,25.3404
7335848,meas,30,0.5,64,-1.07,-0.71,1.54,,,,25.3404
7340600,meas,30,0.5,64,-1.095,-0.71,1.48,,,,26.3164
7345094,meas,30,0.5,64,-1.055,-0.7,1.525,,,,26.3164
7350044,meas,30,0.5,64,-1.04,-0.71,1.535,,,,26.3164
7355034,meas,30,0.5,64,-0.99,-0.635,1.61,,,,26.3164
7360047,meas,30,0.5,64,-0.99,-0.605,1.595,,,,27.1467
7365011,meas,30,0.5,64,-0.985,-0.62,1.605,,,,27.1467
7370038,meas,30,0.5,64,-1.04,-0.615,1.555,,,,27.1467
7375066,meas,30,0.5,64,-1.05,-0.595,1.63,,,,27.1467
7380031,meas,30,0.5,64,-1.055,-0.67,1.575,,,,27.8944
7385039,meas,30,0.5,64,-1.055,-0.665,1.61,,,,27.8944
7390023,meas,30,0.5,64,-1.055,-0.69,1.62,,,,27.8944
7395657,meas,30,0.5,64,-1.03,-0.7,1.63,,,,27.8944
7400046,meas,30,0.5,64,-1.045,-0.695,1.6,,,,28.533
7405026,meas,30,0.5,64,-1.035,-0.68,1.57,,,,28.533
7410063,meas,30,0.5,64,-1.035,-0.64,1.595,,,,28.533
7415020,meas,30,0.5,64,-1.03,-0.62,1.565,,,,28.533
7420011,meas,30,0.5,64,-1.015,-0.625,1.57,,,,29.0578
7425085,meas,30,0.5,64,-1.035,-0.64,1.58,,,,29.0578
7430121,meas,30,0.5,64,-1.055,-0.645,1.57,,,,29.0578
7435245,meas,30,0.5,64,-1.07,-0.675,1.565,,,,29.0578
7440292,meas,30,0.5,64,-1.08,-0.645,1.6,,,,29.4738
7445084,meas,30,0.5,64,-1.06,-0.68,1.615,,,,29.4738
7452669,meas,30,0.5,64,-1.035,-0.67,1.655,,,,29.4738
7455594,meas,30,0.5,64,-1.04,-0.705,1.575,,,,29.4738
7460072,meas,30,0.5,64,-1.03,-0.665,1.585,,,,29.7643
7465010,meas,30,0.5,64,-1.03,-0.655,1.625,,,,29.7643
7470110,meas,30,0.5,64,-0.99,-0.66,1.58,,,,29.7643
7475018,meas,30,0.5,64,-1.015,-0.665,1.6,,,,29.7643
7480861,meas,30,0.5,64,-1,-0.645,1.625,,,,29.9458
7485105,meas,30,0.5,64,-1.005,-0.64,1.615,,,,29.9458
7490000,meas,30,0.5,64,-1.04,-0.68,1.565,,,,29.9458
7495095,meas,30,0.5,64,-1.05,-0.675,1.595,,,,29.9458
7500054,meas,30,0.5,64,-1.07,-0.7,1.595,,,,30
7505055,meas,30,0.5,64,-1.105,-0.65,1.59,,,,30
7510154,meas,30,0.5,64,-1.085,-0.655,1.605,,,,30
7515100,meas,30,0.5,64,-1.09,-0.645,1.58,,,,30
7520055,meas,30,0.5,64,-1.07,-0.635,1.605,,,,29.9405
7525083,meas,30,0.5,64,-1.05,-0.635,1.595,,,,29.9405
7530203,meas,30,0.5,64,-1.02,-0.635,1.61,,,,29.9405
7535007,meas,30,0.5,64,-1.005,-0.685,1.6,,,,29.9405
7540030,meas,30,0.5,64,-0.985,-0.655,1.615,,,,29.7631
7545035,meas,30,0.5,64,-0.98,-0.675,1.58,,,,29.7631
7550000,meas,30,0.5,64,-0.995,-0.675,1.62,,,,29.7631
7555034,meas,30,0.5,64,-1.02,-0.695,1.59,,,,29.7631
7560569,meas,30,0.5,64,-1.04,-0.67,1.595,,,,29.4585
7565037,meas,30,0.5,64,-1.05,-0.635,1.59,,,,29.4585
7570007,meas,30,0.5,64,-1.1,-0.62,1.575,,,,29.4585
7575678,meas,30,0.5,64,-1.105,-0.61,1.57,,,,29.4585
7580190,meas,30,0.5,64,-1.085,-0.645,1.625,,,,29.053
7585004,meas,30,0.5,64,-1.105,-0.65,1.615,,,,29.053
7590729,meas,30,0.5,64,-1.075,-0.655,1.595,,,,29.053
7595010,meas,30,0.5,64,-1.05,-0.69,1.615,,,,29.053
7600028,meas,30,0.5,64,-1.01,-0.685,1.595,,,,28.5309
7605025,meas,30,0.5,64,-1.015,-0.695,1.61,,,,28.5309
7611034,meas,30,0.5,64,-0.965,-0.675,1.61,,,,28.5309
7615223,meas,30,0.5,64,-0.99,-0.68,1.59,,,,28.5309
7620040,meas,30,0.5,64,-0.99,-0.67,1.59,,,,27.8919
7625045,meas,30,0.5,64,-1.03,-0.64,1.59,,,,27.8919
7630022,meas,30,0.5,64,-1.055,-0.645,1.605,,,,27.8919
7635055,meas,30,0.5,64,-1.065,-0.645,1.605,,,,27.8919
7640018,meas,30,0.5,64,-1.085,-0.66,1.59,,,,27.1441
7645002,meas,30,0.5,64,-1.105,-0.65,1.605,,,,27.1441
7650162,meas,30,0.5,64,-1.09,-0.645,1.61,,,,27.1441
7655069,meas,30,0.5,64,-1.08,-0.655,1.61,,,,27.1441
7660007,meas,30,0.5,64,-1.06,-0.655,1.63,,,,26.2889
7665110,meas,30,0.5,64,-1.03,-0.65,1.635,,,,26.2889
7670080,meas,30,0.5,64,-1.025,-0.665,1.615,,,,26.2889
7675048,meas,30,0.5,64,-1,-0.675,1.59,,,,26.2889
7681118,meas,30,0.5,64,-1.015,-0.64,1.6,,,,25.2732
7685660,meas,30,0.5,64,-0.98,-0.67,1.6,,,,25.2732
7690086,meas,30,0.5,64,-1.02,-0.66,1.58,,,,25.2732
7695061,meas,30,0.5,64,-1.02,-0.66,1.6,,,,25.2732
7700647,meas,30,0.5,64,-1.055,-0.62,1.65,,,,24.2346
7705144,meas,30,0.5,64,-1.045,-0.67,1.575,,,,24.2346
7710001,meas,30,0.5,64,-1.07,-0.675,1.58,,,,24.2346
7715054,meas,30,0.5,64,-1.07,-0.655,1.59,,,,24.2346
7720125,meas,30,0.5,64,-1.075,-0.64,1.64,,,,23.1079
7725010,meas,30,0.5,64,-1.07,-0.67,1.6,,,,23.1079
7730136,meas,30,0.5,64,-1.045,-0.63,1.62,,,,23.1079
7735078,meas,30,0.5,64,-1.045,-0.645,1.61,,,,23.1079
7740006,meas,30,0.5,64,-1.04,-0.635,1.59,,,,21.8687
7745038,meas,30,0.5,64,-1.005,-0.66,1.62,,,,21.8687
7750025,meas,30,0.5,64,-1.005,-0.645,1.645,,,,21.8687
7755006,meas,30,0.5,64,-1,-0.665,1.64,,,,21.8687
7760053,meas,30,0.5,64,-0.99,-0.655,1.65,,,,20.5328
7765002,meas,30,0.5,64,-1.03,-0.685,1.585,,,,20.5328
7770259,meas,30,0.5,64,-1.04,-0.675,1.59,,,,20.5328
7775031,meas,30,0.5,64,-1.05,-0.655,1.6,,,,20.5328
7780024,meas,30,0.5,64,-1.05,-0.67,1.6,,,,19.121
7785458,meas,30,0.5,64,-1.07,-0.665,1.63,,,,19.121
7790036,meas,30,0.5,64,-1.045,-0.66,1.605,,,,19.121
7795020,meas,30,0.5,64,-1.05,-0.64,1.57,,,,19.121
7800539,meas,30,0.5,64,-1.035,-0.665,1.6,,,,17.5924
7805142,meas,30,0.5,64,-1.05,-0.645,1.62,,,,17.5924
7810055,meas,30,0.5,64,-1.065,-0.64,1.595,,,,17.5924
7815004,meas,30,0.5,64,-0.995,-0.66,1.575,,,,17.5924
7820030,meas,30,0.5,64,-1.03,-0.635,1.64,,,,16.0724
7825076,meas,30,0.5,64,-1.025,-0.585,1.685,,,,16.0724
7830030,meas,30,0.5,64,-1.055,-0.655,1.56,,,,16.0724
7835057,meas,30,0.5,64,-1.065,-0.64,1.565,,,,16.0724
7840015,meas,30,0.5,64,-1.06,-0.64,1.61,,,,14.4514
7845114,meas,30,0.5,64,-1.04,-0.675,1.635,,,,14.4514
7850003,meas,30,0.5,64,-1.065,-0.645,1.6,,,,14.4514
7855038,meas,30,0.5,64,-1.04,-0.66,1.635,,,,14.4514
7860012,meas,30,0.5,64,-1.06,-0.655,1.61,,,,12.7724
7865018,meas,30,0.5,64,-1.045,-0.635,1.58,,,,12.7724
7870745,meas,30,0.5,64,-1.035,-0.69,1.605,,,,12.7724
7875129,meas,30,0.5,64,-1.01,-0.685,1.59,,,,12.7724
7880043,meas,30,0.5,64,-1.06,-0.66,1.545,,,,11.04
7885007,meas,30,0.5,64,-1.035,-0.6,1.665,,,,11.04
7890063,meas,30,0.5,64,-1.03,-0.685,1.61,,,,11.04
7895015,meas,30,0.5,64,-1.07,-0.67,1.5,,,,11.04
7900895,meas,30,0.5,64,-1.055,-0.685,1.62,,,,9.19025
7905391,meas,30,0.5,64,-1.04,-0.64,1.575,,,,9.19025
7910158,meas,30,0.5,64,-1.055,-0.665,1.555,,,,9.19025
7915000,meas,30,0.5,64,-1.065,-0.685,1.575,,,,9.19025
7920037,meas,30,0.5,64,-1.035,-0.64,1.64,,,,7.45732
7925020,meas,30,0.5,64,-1.03,-0.655,1.65,,,,7.45732
7930069,meas,30,0.5,64,-1.02,-0.68,1.57,,,,7.45732
7935021,meas,30,0.5,64,-0.99,-0.75,1.525,,,,7.45732
7940054,meas,30,0.5,64,-0.855,-0.61,1.77,,,,5.61644
7945012,meas,30,0.5,64,-0.93,-0.52,1.875,,,,5.61644
7950004,meas,30,0.5,64,-1.2,-0.43,1.845,,,,5.61644
7955056,meas,30,0.5,64,-1.555,-0.555,1.695,,,,5.61644
7960033,meas,30,0.5,64,-1.835,-0.61,1.625,,,,3.75691
7965018,meas,30,0.5,64,-1.905,-0.555,1.73,,,,3.75691
7970742,meas,30,0.5,64,-1.875,-0.59,1.655,,,,3.75691
7975051,meas,30,0.5,64,-1.625,-0.52,1.685,,,,3.75691
7980066,meas,30,0.5,64,-1.4,-0.485,1.735,,,,1.87751
7985025,meas,30,0.5,64,-1.16,-0.51,1.79,,,,1.87751
7990015,meas,30,0.5,64,-1.015,-0.56,1.725,,,,1.87751
7995078,meas,30,0.5,64,-0.895,-0.625,1.765,,,,1.87751
8000048,meas,30,0.5,64,-0.86,-0.69,1.635,,,,-0.00452389
8005417,meas,30,0.5,64,-0.855,-0.645,1.775,,,,-0.00452389
8010007,meas,30,0.5,64,-0.91,-0.73,1.57,,,,-0.00452389
8015000,meas,30,0.5,64,-0.905,-0.67,1.67,,,,-0.00452389
8020064,meas,30,0.5,64,-1,-0.68,1.58,,,,-1.88974
8025074,meas,30,0.5,64,-1.02,-0.665,1.665,,,,-1.88974
8030026,meas,30,0.5,64,-1.09,-0.61,1.595,,,,-1.88974
8035007,meas,30,0.5,64,-1.07,-0.58,1.745,,,,-1.88974
8040140,meas,30,0.5,64,-1.08,-0.64,1.65,,,,-3.77309
8045041,meas,30,0.5,64,-1.08,-0.63,1.725,,,,-3.77309
8050438,meas,30,0.5,64,-1.13,-0.535,1.83,,,,-3.77309
8055300,meas,30,0.5,64,-1.225,-0.525,1.715,,,,-3.77309
8060042,meas,30,0.5,64,-1.31,-0.575,1.715,,,,-5.62533
8065007,meas,30,0.5,64,-1.37,-0.59,1.68,,,,-5.62533
8070170,meas,30,0.5,64,-1.39,-0.67,1.66,,,,-5.62533
8075053,meas,30,0.5,64,-1.375,-0.68,1.64,,,,-5.62533
8080024,meas,30,0.5,64,-1.28,-0.635,1.58,,,,-7.46289
8085138,meas,30,0.5,64,-1.145,-0.62,1.63,,,,-7.46289
8090041,meas,30,0.5,64,-1.03,-0.585,1.655,,,,-7.46289
8095444,meas,30,0.5,64,-0.89,-0.62,1.67,,,,-7.46289
8100053,meas,30,0.5,64,-0.865,-0.635,1.69,,,,-9.27526
8105076,meas,30,0.5,64,-0.86,-0.705,1.575,,,,-9.27526
8110039,meas,30,0.5,64,-0.855,-0.695,1.63,,,,-9.27526
8115009,meas,30,0.5,64,-0.925,-0.665,1.68,,,,-9.27526
8120067,meas,30,0.5,64,-0.945,-0.695,1.515,,,,-11.0496
8125265,meas,30,0.5,64,-1.02,-0.645,1.655,,,,-11.0496
8130042,meas,30,0.5,64,-1.1,-0.685,1.53,,,,-11.0496
8135030,meas,30,0.5,64,-1.18,-0.65,1.57,,,,-11.0496
8140031,meas,30,0.5,64,-1.2,-0.65,1.605,,,,-12.776
8145069,meas,30,0.5,64,-1.18,-0.635,1.64,,,,-12.776
8150076,meas,30,0.5,64,-1.18,-0.63,1.6,,,,-12.776
8155047,meas,30,0.5,64,-1.11,-0.62,1.66,,,,-12.776
8160311,meas,30,0.5,64,-1.07,-0.64,1.62,,,,-14.4783
8165019,meas,30,0.5,64,-1.005,-0.64,1.585,,,,-14.4783
8170117,meas,30,0.5,64,-0.93,-0.66,1.635,,,,-14.4783
8175005,meas,30,0.5,64,-0.92,-0.62,1.72,,,,-14.4783
8180024,meas,30,0.5,64,-0.945,-0.655,1.645,,,,-16.0767
8185159,meas,30,0.5,64,-1.005,-0.575,1.79,,,,-16.0767
8190023,meas,30,0.5,64,-1.005,-0.665,1.685,,,,-16.0767
8195071,meas,30,0.5,64,-1.14,-0.67,1.72,,,,-16.0767
8200309,meas,30,0.5,64,-1.24,-0.71,1.65,,,,-17.6571
8205078,meas,30,0.5,64,-1.27,-0.67,1.725,,,,-17.6571
8210105,meas,30,0.5,64,-1.24,-0.6,1.725,,,,-17.6571
