t_us,state,A_deg,f_hz,status,Fx,Fy,Fz,Mx,My,Mz,target_angle
11875074,meas,30,1,64,-1.09,-0.635,1.595,,,,-23.0855
11880008,meas,30,1,64,-1.05,-0.605,1.59,,,,-20.5353
11885025,meas,30,1,64,-1.035,-0.645,1.59,,,,-20.5353
11890033,meas,30,1,64,-0.975,-0.655,1.57,,,,-20.5353
11895025,meas,30,1,64,-0.98,-0.66,1.575,,,,-20.5353
11901075,meas,30,1,64,-0.955,-0.675,1.6,,,,-17.4692
11906075,meas,30,1,64,-1,-0.67,1.54,,,,-17.4692
11910283,meas,30,1,64,-1.005,-0.66,1.61,,,,-17.4692
11915026,meas,30,1,64,-1.045,-0.645,1.61,,,,-17.4692
11920028,meas,30,1,64,-1.09,-0.645,1.585,,,,-14.448
11925036,meas,30,1,64,-1.095,-0.625,1.545,,,,-14.448
11930046,meas,30,1,64,-1.11,-0.615,1.615,,,,-14.448
11935028,meas,30,1,64,-1.13,-0.6,1.55,,,,-14.448
11940199,meas,30,1,64,-1.105,-0.64,1.515,,,,-11.0089
11945014,meas,30,1,64,-1.075,-0.64,1.635,,,,-11.0089
11950015,meas,30,1,64,-1.035,-0.64,1.615,,,,-11.0089
11955019,meas,30,1,64,-1.04,-0.675,1.575,,,,-11.0089
11960030,meas,30,1,64,-0.995,-0.655,1.58,,,,-7.45522
11965018,meas,30,1,64,-0.985,-0.64,1.735,,,,-7.45522
11970187,meas,30,1,64,-0.97,-0.64,1.67,,,,-7.45522
11975589,meas,30,1,64,-0.98,-0.66,1.61,,,,-7.45522
11980040,meas,30,1,64,-1.01,-0.68,1.475,,,,-3.75252
11985039,meas,30,1,64,-1.06,-0.645,1.455,,,,-3.75252
11990101,meas,30,1,64,-1.08,-0.66,1.525,,,,-3.75252
11995037,meas,30,1,64,-1.105,-0.635,1.535,,,,-3.75252
12000019,meas,30,1,64,-1.1,-0.665,1.465,,,,0.00358142
12005058,meas,30,1,64,-1.08,-0.64,1.55,,,,0.00358142
12010052,meas,30,1,64,-1.105,-0.67,1.5,,,,0.00358142
12015156,meas,30,1,64,-1.08,-0.655,1.56,,,,0.00358142
12020057,meas,30,1,64,-1.055,-0.715,1.43,,,,3.77066
12025000,meas,30,1,64,-1.05,-0.735,1.365,,,,3.77066
12030805,meas,30,1,64,-0.995,-0.695,1.51,,,,3.77066
12035119,meas,30,1,64,-0.99,-0.665,1.54,,,,3.77066
12040015,meas,30,1,64,-0.97,-0.72,1.49,,,,7.46344
12045004,meas,30,1,64,-1.095,-0.555,1.675,,,,7.46344
12050107,meas,30,1,64,-1.31,-1.02,0.75,,,,7.46344
12056234,meas,30,1,64,-1.635,-1.085,0.14,,,,7.46344
12060083,meas,30,1,64,-1.5,-0.88,-0.04,,,,11.0583
12065049,meas,30,1,64,-1.16,-0.375,0.53,,,,11.0583
12070015,meas,30,1,64,-0.765,-0.125,1.04,,,,11.0583
12075001,meas,30,1,64,-0.46,-0.175,1.45,,,,11.0583
12080029,meas,30,1,64,-0.325,-0.525,1.575,,,,14.4574
12085003,meas,30,1,64,-0.405,-0.85,1.57,,,,14.4574
12090005,meas,30,1,64,-0.61,-1.105,1.52,,,,14.4574
12096772,meas,30,1,64,-1.01,-1.195,1.31,,,,14.4574
12100029,meas,30,1,64,-1.185,-1.18,1.185,,,,17.638
12105042,meas,30,1,64,-1.385,-0.965,1.02,,,,17.638
12110000,meas,30,1,64,-1.495,-0.695,1.03,,,,17.638
12115013,meas,30,1,64,-1.455,-0.42,1.16,,,,17.638
12120889,meas,30,1,64,-1.2,-0.26,1.25,,,,20.6582
12125950,meas,30,1,64,-1.07,-0.25,1.495,,,,20.6582
12132493,meas,30,1,64,-0.91,-0.515,1.445,,,,20.6582
12135643,meas,30,1,64,-0.81,-0.595,1.68,,,,20.6582
12140077,meas,30,1,64,-0.775,-0.865,1.605,,,,23.1246
12145418,meas,30,1,64,-0.8,-0.995,1.405,,,,23.1246
12150285,meas,30,1,64,-0.9,-0.995,1.34,,,,23.1246
12155089,meas,30,1,64,-0.91,-0.92,1.405,,,,23.1246
12160003,meas,30,1,64,-1,-0.745,1.45,,,,25.3301
12165015,meas,30,1,64,-0.99,-0.66,1.5,,,,25.3301
12170005,meas,30,1,64,-1.04,-0.565,1.425,,,,25.3301
12175006,meas,30,1,64,-1.02,-0.525,1.605,,,,25.3301
12180003,meas,30,1,64,-1.03,-0.55,1.65,,,,27.1451
12185018,meas,30,1,64,-1.055,-0.615,1.605,,,,27.1451
12190025,meas,30,1,64,-1.08,-0.585,1.685,,,,27.1451
12195036,meas,30,1,64,-1.09,-0.675,1.585,,,,27.1451
12200046,meas,30,1,64,-1.085,-0.655,1.61,,,,28.5344
12205183,meas,30,1,64,-1.075,-0.71,1.575,,,,28.5344
12210212,meas,30,1,64,-1.105,-0.665,1.565,,,,28.5344
12215119,meas,30,1,64,-1.09,-0.7,1.545,,,,28.5344
12220112,meas,30,1,64,-1.035,-0.7,1.755,,,,29.4726
12225021,meas,30,1,64,-1.03,-0.715,1.6,,,,29.4726
12230002,meas,30,1,64,-1.01,-0.705,1.615,,,,29.4726
12235004,meas,30,1,64,-1,-0.65,1.625,,,,29.4726
12240087,meas,30,1,64,-1,-0.595,1.595,,,,29.9418
12245079,meas,30,1,64,-0.99,-0.59,1.595,,,,29.9418
12250034,meas,30,1,64,-0.985,-0.58,1.66,,,,29.9418
12255071,meas,30,1,64,-1.01,-0.595,1.605,,,,29.9418
12260388,meas,30,1,64,-0.99,-0.66,1.6,,,,29.9361
12265030,meas,30,1,64,-1.015,-0.7,1.645,,,,29.9361
12270063,meas,30,1,64,-1.045,-0.775,1.64,,,,29.9361
12275059,meas,30,1,64,-1.07,-0.76,1.56,,,,29.9361
12280169,meas,30,1,64,-1.09,-0.7,1.635,,,,29.4626
12285061,meas,30,1,64,-1.065,-0.675,1.62,,,,29.4626
12290037,meas,30,1,64,-1.095,-0.565,1.635,,,,29.4626
12295017,meas,30,1,64,-1.115,-0.545,1.62,,,,29.4626
12300009,meas,30,1,64,-1.1,-0.56,1.58,,,,28.5312
12305090,meas,30,1,64,-1.07,-0.585,1.625,,,,28.5312
12310016,meas,30,1,64,-1.04,-0.63,1.625,,,,28.5312
12316177,meas,30,1,64,-1,-0.75,1.58,,,,28.5312
12320154,meas,30,1,64,-0.985,-0.765,1.615,,,,27.1324
12325148,meas,30,1,64,-0.97,-0.785,1.625,,,,27.1324
12330554,meas,30,1,64,-0.99,-0.745,1.64,,,,27.1324
12335275,meas,30,1,64,-0.995,-0.69,1.615,,,,27.1324
12340568,meas,30,1,64,-1.015,-0.625,1.605,,,,25.2723
12345296,meas,30,1,64,-1.065,-0.58,1.615,,,,25.2723
12350287,meas,30,1,64,-1.085,-0.55,1.58,,,,25.2723
12355031,meas,30,1,64,-1.115,-0.54,1.59,,,,25.2723
12360050,meas,30,1,64,-1.11,-0.58,1.67,,,,23.1094
12365003,meas,30,1,64,-1.09,-0.655,1.61,,,,23.1094
12370050,meas,30,1,64,-1.095,-0.695,1.635,,,,23.1094
12375090,meas,30,1,64,-1.095,-0.735,1.63,,,,23.1094
12380273,meas,30,1,64,-1.04,-0.735,1.59,,,,20.4989
12385002,meas,30,1,64,-1.005,-0.71,1.635,,,,20.4989
12390064,meas,30,1,64,-0.985,-0.6,1.725,,,,20.4989
12395013,meas,30,1,64,-0.98,-0.63,1.71,,,,20.4989
12400024,meas,30,1,64,-0.96,-0.585,1.64,,,,17.6299
12405015,meas,30,1,64,-1,-0.605,1.61,,,,17.6299
12410039,meas,30,1,64,-1.005,-0.575,1.61,,,,17.6299
12415094,meas,30,1,64,-1.06,-0.645,1.68,,,,17.6299
12420064,meas,30,1,64,-1.065,-0.665,1.675,,,,14.442
12425053,meas,30,1,64,-1.065,-0.725,1.635,,,,14.442
12431012,meas,30,1,64,-1.075,-0.735,1.6,,,,14.442
12436079,meas,30,1,64,-1.105,-0.715,1.57,,,,14.442
12440103,meas,30,1,64,-1.105,-0.655,1.63,,,,11.0257
12445088,meas,30,1,64,-1.085,-0.645,1.62,,,,11.0257
12450478,meas,30,1,64,-1.03,-0.6,1.645,,,,11.0257
12455002,meas,30,1,64,-1.04,-0.615,1.665,,,,11.0257
12460161,meas,30,1,64,-1.01,-0.6,1.73,,,,7.4313
12465014,meas,30,1,64,-1,-0.7,1.55,,,,7.4313
12470048,meas,30,1,64,-0.995,-0.675,1.6,,,,7.4313
12475005,meas,30,1,64,-0.98,-0.68,1.76,,,,7.4313
12480023,meas,30,1,64,-0.99,-0.695,1.685,,,,3.7557
12485064,meas,30,1,64,-1.04,-0.71,1.595,,,,3.7557
12490053,meas,30,1,64,-1.035,-0.72,1.515,,,,3.7557
12495037,meas,30,1,64,-1.035,-0.655,1.635,,,,3.7557
12500039,meas,30,1,64,-1.095,-0.58,1.62,,,,-0.00735133
12505111,meas,30,1,64,-1.075,-0.575,1.685,,,,-0.00735133
12510000,meas,30,1,64,-1.09,-0.635,1.6,,,,-0.00735133
12515030,meas,30,1,64,-1.085,-0.71,1.495,,,,-0.00735133
12521254,meas,30,1,64,-0.81,-0.62,2.1,,,,-3.99439
12525594,meas,30,1,64,-0.73,-0.56,2.18,,,,-3.99439
12530592,meas,30,1,64,-0.93,-0.34,2.28,,,,-3.99439
12535317,meas,30,1,64,-1.39,-0.445,2.14,,,,-3.99439
12540001,meas,30,1,64,-1.795,-0.295,2.29,,,,-7.46088
12545961,meas,30,1,64,-2.395,-0.525,1.825,,,,-7.46088
12550253,meas,30,1,64,-2.53,-0.53,1.835,,,,-7.46088
12555788,meas,30,1,64,-2.46,-0.535,1.715,,,,-7.46088
12560121,meas,30,1,64,-2.16,-0.395,1.97,,,,-11.0649
12565039,meas,30,1,64,-1.79,-0.325,2.045,,,,-11.0649
12570942,meas,30,1,64,-1.265,-0.295,2.28,,,,-11.0649
12575144,meas,30,1,64,-1.25,-0.35,2.185,,,,-11.0649
12580029,meas,30,1,64,-1.185,-0.485,2.12,,,,-14.4574
12585267,meas,30,1,64,-1.205,-0.63,1.91,,,,-14.4574
12590848,meas,30,1,64,-1.255,-0.7,1.74,,,,-14.4574
12595278,meas,30,1,64,-1.215,-0.72,1.63,,,,-14.4574
12600300,meas,30,1,64,-1.115,-0.61,1.8,,,,-17.6793
12605002,meas,30,1,64,-1.07,-0.66,1.68,,,,-17.6793
12610001,meas,30,1,64,-0.985,-0.565,1.85,,,,-17.6793
12615040,meas,30,1,64,-1.03,-0.545,1.86,,,,-17.6793
12620178,meas,30,1,64,-1.01,-0.515,1.96,,,,-20.5609
12625375,meas,30,1,64,-1.05,-0.555,1.935,,,,-20.5609
12630282,meas,30,1,64,-1.085,-0.62,1.83,,,,-20.5609
12635332,meas,30,1,64,-1.14,-0.585,1.875,,,,-20.5609
12640341,meas,30,1,64,-1.135,-0.605,1.81,,,,-23.1563
12645315,meas,30,1,64,-1.155,-0.52,1.81,,,,-23.1563
12650298,meas,30,1,64,-1.135,-0.565,1.76,,,,-23.1563
12655143,meas,30,1,64,-1.125,-0.61,1.655,,,,-23.1563
12660308,meas,30,1,64,-1.085,-0.655,1.645,,,,-25.3609
12665367,meas,30,1,64,-1.065,-0.585,1.91,,,,-25.3609
12670253,meas,30,1,64,-1.09,-0.655,1.785,,,,-25.3609
12675170,meas,30,1,64,-1.155,-0.7,1.71,,,,-25.3609
12680071,meas,30,1,64,-1.155,-0.7,1.615,,,,-27.1505
12685055,meas,30,1,64,-1.135,-0.655,1.6,,,,-27.1505
12690044,meas,30,1,64,-1.05,-0.62,1.605,,,,-27.1505
12695678,meas,30,1,64,-1.05,-0.575,1.585,,,,-27.1505
12700151,meas,30,1,64,-0.995,-0.59,1.57,,,,-28.5405
12705021,meas,30,1,64,-0.98,-0.595,1.62,,,,-28.5405
12710102,meas,30,1,64,-0.955,-0.665,1.53,,,,-28.5405
12715037,meas,30,1,64,-0.925,-0.66,1.605,,,,-28.5405
12720037,meas,30,1,64,-0.97,-0.73,1.49,,,,-29.4699
12725220,meas,30,1,64,-1.05,-0.655,1.645,,,,-29.4699
12730050,meas,30,1,64,-1.05,-0.64,1.635,,,,-29.4699
12735112,meas,30,1,64,-1.085,-0.65,1.61,,,,-29.4699
12740026,meas,30,1,64,-1.135,-0.605,1.6,,,,-29.9411
12745074,meas,30,1,64,-1.165,-0.595,1.62,,,,-29.9411
12750062,meas,30,1,64,-1.13,-0.605,1.62,,,,-29.9411
12755000,meas,30,1,64,-1.075,-0.65,1.565,,,,-29.9411
12760074,meas,30,1,64,-1.02,-0.67,1.625,,,,-29.9399
12765068,meas,30,1,64,-1.005,-0.69,1.575,,,,-29.9399
12770019,meas,30,1,64,-0.985,-0.675,1.65,,,,-29.9399
12775076,meas,30,1,64,-0.945,-0.705,1.57,,,,-29.9399
12780070,meas,30,1,64,-0.965,-0.62,1.62,,,,-29.4661
12785047,meas,30,1,64,-1,-0.675,1.57,,,,-29.4661
12790025,meas,30,1,64,-1.015,-0.625,1.61,,,,-29.4661
12795008,meas,30,1,64,-1.07,-0.6,1.61,,,,-29.4661
12800083,meas,30,1,64,-1.09,-0.63,1.585,,,,-28.5269
12805059,meas,30,1,64,-1.115,-0.615,1.585,,,,-28.5269
12810075,meas,30,1,64,-1.115,-0.615,1.62,,,,-28.5269
12815050,meas,30,1,64,-1.14,-0.64,1.615,,,,-28.5269
12820035,meas,30,1,64,-1.1,-0.685,1.58,,,,-27.142
12825057,meas,30,1,64,-1.05,-0.66,1.595,,,,-27.142
12830053,meas,30,1,64,-1.03,-0.665,1.59,,,,-27.142
12835008,meas,30,1,64,-1.005,-0.63,1.575,,,,-27.142
12840051,meas,30,1,64,-0.995,-0.655,1.565,,,,-25.3247
12845069,meas,30,1,64,-1,-0.635,1.595,,,,-25.3247
12850037,meas,30,1,64,-0.995,-0.625,1.56,,,,-25.3247
12855071,meas,30,1,64,-1.015,-0.635,1.55,,,,-25.3247
12860021,meas,30,1,64,-1.04,-0.635,1.595,,,,-23.1129
12865210,meas,30,1,64,-1.075,-0.67,1.575,,,,-23.1129
12870046,meas,30,1,64,-1.08,-0.62,1.63,,,,-23.1129
12875057,meas,30,1,64,-1.1,-0.685,1.59,,,,-23.1129
12880047,meas,30,1,64,-1.11,-0.63,1.615,,,,-20.53
12885000,meas,30,1,64,-1.1,-0.635,1.62,,,,-20.53
12890035,meas,30,1,64,-1.095,-0.625,1.595,,,,-20.53
12895061,meas,30,1,64,-1.07,-0.64,1.61,,,,-20.53
12900088,meas,30,1,64,-1.03,-0.62,1.63,,,,-17.6201
12905039,meas,30,1,64,-1,-0.65,1.57,,,,-17.6201
12910009,meas,30,1,64,-0.985,-0.64,1.6,,,,-17.6201
12915071,meas,30,1,64,-1,-0.675,1.58,,,,-17.6201
12920064,meas,30,1,64,-0.985,-0.685,1.53,,,,-14.442
12925056,meas,30,1,64,-1.045,-0.65,1.585,,,,-14.442
12930036,meas,30,1,64,-1.05,-0.605,1.68,,,,-14.442
12935754,meas,30,1,64,-1.085,-0.67,1.56,,,,-14.442
12940070,meas,30,1,64,-1.115,-0.615,1.595,,,,-11.0315
12945032,meas,30,1,64,-1.07,-0.625,1.575,,,,-11.0315
12950878,meas,30,1,64,-1.08,-0.61,1.6,,,,-11.0315
12955193,meas,30,1,64,-1.07,-0.655,1.52,,,,-11.0315
12960002,meas,30,1,64,-1.04,-0.62,1.645,,,,-7.46033
12965971,meas,30,1,64,-1.015,-0.63,1.675,,,,-7.46033
12970003,meas,30,1,64,-1.015,-0.675,1.54,,,,-7.46033
12976866,meas,30,1,64,-0.985,-0.645,1.685,,,,-7.46033
12980047,meas,30,1,64,-1.02,-0.7,1.47,,,,-3.75121
12985056,meas,30,1,64,-0.99,-0.66,1.565,,,,-3.75121
12990899,meas,30,1,64,-1.015,-0.66,1.52,,,,-3.75121
12995067,meas,30,1,64,-1.07,-0.56,1.73,,,,-3.75121
13000002,meas,30,1,64,-1.05,-0.63,1.51,,,,0.000376991
13005021,meas,30,1,64,-1.095,-0.6,1.665,,,,0.000376991
13010434,meas,30,1,64,-1.1,-0.685,1.415,,,,0.000376991
13015887,meas,30,1,64,-1.07,-0.675,1.54,,,,0.000376991
13020257,meas,30,1,64,-1.045,-0.695,1.475,,,,3.80805
13025098,meas,30,1,64,-1.075,-0.65,1.46,,,,3.80805
13030004,meas,30,1,64,-0.995,-0.66,1.59,,,,3.80805
13035120,meas,30,1,64,-0.99,-0.665,1.63,,,,3.80805
13041396,meas,30,1,64,-1.045,-0.65,1.56,,,,7.71528
13045520,meas,30,1,64,-1.12,-0.885,1.2,,,,7.71528
13050036,meas,30,1,64,-1.4,-1,0.58,,,,7.71528
13055159,meas,30,1,64,-1.615,-1.205,0.01,,,,7.71528
13060011,meas,30,1,64,-1.505,-0.91,-0.065,,,,11.0457
13065051,meas,30,1,64,-1.14,-0.4,0.52,,,,11.0457
13070032,meas,30,1,64,-0.775,-0.05,1.025,,,,11.0457
13075048,meas,30,1,64,-0.52,-0.155,1.37,,,,11.0457
13080048,meas,30,1,64,-0.355,-0.505,1.575,,,,14.4605
13085071,meas,30,1,64,-0.445,-0.865,1.52,,,,14.4605
13090034,meas,30,1,64,-0.63,-1.17,1.415,,,,14.4605
13095013,meas,30,1,64,-0.88,-1.265,1.255,,,,14.4605
13100028,meas,30,1,64,-1.135,-1.165,1.225,,,,17.6378
13105026,meas,30,1,64,-1.35,-0.955,1.11,,,,17.6378
13110040,meas,30,1,64,-1.455,-0.68,1.13,,,,17.6378
13115043,meas,30,1,64,-1.41,-0.425,1.235,,,,17.6378
13120784,meas,30,1,64,-1.21,-0.315,1.255,,,,20.6439
13125038,meas,30,1,64,-1.135,-0.29,1.49,,,,20.6439
13130194,meas,30,1,64,-0.985,-0.445,1.525,,,,20.6439
13135016,meas,30,1,64,-0.895,-0.545,1.555,,,,20.6439
13140039,meas,30,1,64,-0.79,-0.825,1.545,,,,23.1201
13145003,meas,30,1,64,-0.79,-0.91,1.455,,,,23.1201
13150085,meas,30,1,64,-0.81,-0.97,1.445,,,,23.1201
13155056,meas,30,1,64,-0.85,-0.86,1.585,,,,23.1201
13160053,meas,30,1,64,-0.965,-0.78,1.535,,,,25.3352
13165053,meas,30,1,64,-1.015,-0.69,1.565,,,,25.3352
13170049,meas,30,1,64,-1.09,-0.625,1.485,,,,25.3352
13175024,meas,30,1,64,-1.085,-0.565,1.615,,,,25.3352
13180003,meas,30,1,64,-1.135,-0.56,1.57,,,,27.1451
13185042,meas,30,1,64,-1.15,-0.59,1.455,,,,27.1451
13190026,meas,30,1,64,-1.13,-0.575,1.6,,,,27.1451
13195005,meas,30,1,64,-1.08,-0.58,1.585,,,,27.1451
13200007,meas,30,1,64,-1.015,-0.6,1.52,,,,28.5321
13205105,meas,30,1,64,-1.005,-0.64,1.585,,,,28.5321
13210043,meas,30,1,64,-0.965,-0.73,1.565,,,,28.5321
13215061,meas,30,1,64,-0.97,-0.735,1.585,,,,28.5321
13220006,meas,30,1,64,-0.985,-0.765,1.665,,,,29.4688
13225013,meas,30,1,64,-1.015,-0.77,1.615,,,,29.4688
13230011,meas,30,1,64,-1.045,-0.675,1.66,,,,29.4688
13235069,meas,30,1,64,-1.075,-0.685,1.6,,,,29.4688
13240033,meas,30,1,64,-1.065,-0.545,1.635,,,,29.9412
13245021,meas,30,1,64,-1.09,-0.555,1.64,,,,29.9412
13250031,meas,30,1,64,-1.08,-0.51,1.57,,,,29.9412
13255020,meas,30,1,64,-1.05,-0.57,1.59,,,,29.9412
13260073,meas,30,1,64,-1.02,-0.655,1.63,,,,29.9399
13265073,meas,30,1,64,-1.01,-0.705,1.6,,,,29.9399
13270077,meas,30,1,64,-1.005,-0.775,1.615,,,,29.9399
13275057,meas,30,1,64,-1.01,-0.815,1.62,,,,29.9399
13280069,meas,30,1,64,-1.03,-0.725,1.625,,,,29.4662
13285057,meas,30,1,64,-1.065,-0.67,1.59,,,,29.4662
13290075,meas,30,1,64,-1.105,-0.615,1.56,,,,29.4662
13295920,meas,30,1,64,-1.095,-0.55,1.6,,,,29.4662
13300103,meas,30,1,64,-1.095,-0.52,1.61,,,,28.5257
13305178,meas,30,1,64,-1.095,-0.56,1.585,,,,28.5257
13310062,meas,30,1,64,-1.06,-0.635,1.62,,,,28.5257
13315453,meas,30,1,64,-1.005,-0.705,1.625,,,,28.5257
13324501,meas,30,1,64,-0.965,-0.755,1.64,,,,26.7728
13325437,meas,30,1,64,-0.975,-0.79,1.645,,,,26.7728
13330231,meas,30,1,64,-0.965,-0.76,1.63,,,,26.7728
13335214,meas,30,1,64,-0.995,-0.71,1.615,,,,26.7728
13340487,meas,30,1,64,-1.015,-0.64,1.605,,,,25.2805
13345514,meas,30,1,64,-1.04,-0.595,1.595,,,,25.2805
13350539,meas,30,1,64,-1.1,-0.54,1.58,,,,25.2805
13355416,meas,30,1,64,-1.125,-0.565,1.565,,,,25.2805
13360527,meas,30,1,64,-1.11,-0.605,1.625,,,,23.052
13365447,meas,30,1,64,-1.12,-0.645,1.63,,,,23.052
13370505,meas,30,1,64,-1.105,-0.69,1.635,,,,23.052
13375576,meas,30,1,64,-1.075,-0.745,1.595,,,,23.052
13380131,meas,30,1,64,-1.035,-0.76,1.625,,,,20.5184
13385127,meas,30,1,64,-0.985,-0.69,1.67,,,,20.5184
13390128,meas,30,1,64,-0.945,-0.675,1.715,,,,20.5184
13395137,meas,30,1,64,-1,-0.66,1.615,,,,20.5184
13400189,meas,30,1,64,-0.96,-0.65,1.595,,,,17.6047
13405113,meas,30,1,64,-0.975,-0.62,1.615,,,,17.6047
13410371,meas,30,1,64,-1.03,-0.62,1.59,,,,17.6047
13415593,meas,30,1,64,-1.06,-0.645,1.605,,,,17.6047
13420519,meas,30,1,64,-1.08,-0.665,1.65,,,,14.3668
13425413,meas,30,1,64,-1.12,-0.69,1.6,,,,14.3668
13430278,meas,30,1,64,-1.135,-0.72,1.565,,,,14.3668
13435039,meas,30,1,64,-1.13,-0.665,1.67,,,,14.3668
13440194,meas,30,1,64,-1.115,-0.645,1.62,,,,11.0097
13445083,meas,30,1,64,-1.095,-0.615,1.61,,,,11.0097
13450199,meas,30,1,64,-1.045,-0.645,1.605,,,,11.0097
13455020,meas,30,1,64,-1.015,-0.64,1.555,,,,11.0097
13460701,meas,30,1,64,-0.99,-0.62,1.61,,,,7.33264
13465160,meas,30,1,64,-0.99,-0.67,1.65,,,,7.33264
13470101,meas,30,1,64,-0.975,-0.67,1.575,,,,7.33264
13476101,meas,30,1,64,-1.01,-0.765,1.485,,,,7.33264
13480168,meas,30,1,64,-0.99,-0.67,1.705,,,,3.72858
13485144,meas,30,1,64,-1.035,-0.63,1.725,,,,3.72858
13490040,meas,30,1,64,-1.08,-0.665,1.56,,,,3.72858
13495032,meas,30,1,64,-1.1,-0.65,1.54,,,,3.72858
13500025,meas,30,1,64,-1.165,-0.705,1.43,,,,-0.00471239
13505019,meas,30,1,64,-1.125,-0.66,1.51,,,,-0.00471239
13510067,meas,30,1,64,-1.105,-0.68,1.495,,,,-0.00471239
13515172,meas,30,1,64,-1.145,-0.63,1.52,,,,-0.00471239
13520023,meas,30,1,64,-0.86,-0.64,1.565,,,,-3.7643
13525008,meas,30,1,64,-0.765,-0.515,1.965,,,,-3.7643
13531086,meas,30,1,64,-0.89,-0.29,2.51,,,,-3.7643
13535160,meas,30,1,64,-1.255,-0.35,2.27,,,,-3.7643
13540074,meas,30,1,64,-2.1,-0.275,2.115,,,,-7.47421
13545022,meas,30,1,64,-2.645,-0.485,1.79,,,,-7.47421
13550818,meas,30,1,64,-2.825,-0.575,1.72,,,,-7.47421
13555067,meas,30,1,64,-2.765,-0.52,1.805,,,,-7.47421
13560747,meas,30,1,64,-2.325,-0.395,1.92,,,,-11.1745
13565076,meas,30,1,64,-1.82,-0.36,2.11,,,,-11.1745
13571190,meas,30,1,64,-1.29,-0.27,2.15,,,,-11.1745
13575120,meas,30,1,64,-1.145,-0.305,2.115,,,,-11.1745
13580047,meas,30,1,64,-0.995,-0.505,2.065,,,,-14.4604
13585092,meas,30,1,64,-0.97,-0.665,1.78,,,,-14.4604
13590032,meas,30,1,64,-1.005,-0.79,1.67,,,,-14.4604
13595063,meas,30,1,64,-1.01,-0.805,1.665,,,,-14.4604
13600027,meas,30,1,64,-0.95,-0.74,1.695,,,,-17.6377
13605048,meas,30,1,64,-0.905,-0.685,1.65,,,,-17.6377
13610056,meas,30,1,64,-0.91,-0.56,1.795,,,,-17.6377
13615841,meas,30,1,64,-0.915,-0.455,1.97,,,,-17.6377
13620214,meas,30,1,64,-1.01,-0.465,1.975,,,,-20.5658
13625191,meas,30,1,64,-1.09,-0.5,1.935,,,,-20.5658
13630459,meas,30,1,64,-1.185,-0.6,1.825,,,,-20.5658
13635456,meas,30,1,64,-1.205,-0.6,1.74,,,,-20.5658
13640439,meas,30,1,64,-1.22,-0.63,1.69,,,,-23.1681
13645467,meas,30,1,64,-1.25,-0.585,1.68,,,,-23.1681
13650470,meas,30,1,64,-1.215,-0.61,1.66,,,,-23.1681
13655066,meas,30,1,64,-1.225,-0.59,1.68,,,,-23.1681
13660078,meas,30,1,64,-1.2,-0.6,1.755,,,,-25.3377
13665464,meas,30,1,64,-1.235,-0.635,1.705,,,,-25.3377
13670452,meas,30,1,64,-1.21,-0.69,1.565,,,,-25.3377
13675419,meas,30,1,64,-1.085,-0.645,1.69,,,,-25.3377
13680462,meas,30,1,64,-1.035,-0.675,1.62,,,,-27.1818
13685442,meas,30,1,64,-0.905,-0.615,1.765,,,,-27.1818
13690075,meas,30,1,64,-0.905,-0.64,1.625,,,,-27.1818
13695308,meas,30,1,64,-0.875,-0.595,1.705,,,,-27.1818
13700373,meas,30,1,64,-0.93,-0.66,1.505,,,,-28.5533
13705422,meas,30,1,64,-0.98,-0.59,1.685,,,,-28.5533
13710048,meas,30,1,64,-1.04,-0.715,1.49,,,,-28.5533
13715814,meas,30,1,64,-1.085,-0.645,1.64,,,,-28.5533
13720090,meas,30,1,64,-1.155,-0.71,1.53,,,,-29.4718
13725471,meas,30,1,64,-1.18,-0.635,1.605,,,,-29.4718
13730312,meas,30,1,64,-1.185,-0.64,1.58,,,,-29.4718
13735029,meas,30,1,64,-1.17,-0.62,1.615,,,,-29.4718
13740015,meas,30,1,64,-1.14,-0.57,1.605,,,,-29.941
13745091,meas,30,1,64,-1.075,-0.6,1.595,,,,-29.941
13750016,meas,30,1,64,-1.03,-0.615,1.585,,,,-29.941
13755068,meas,30,1,64,-0.98,-0.65,1.64,,,,-29.941
13760007,meas,30,1,64,-0.915,-0.685,1.625,,,,-29.9407
13765002,meas,30,1,64,-0.885,-0.69,1.695,,,,-29.9407
13770002,meas,30,1,64,-0.905,-0.72,1.645,,,,-29.9407
13775426,meas,30,1,64,-0.94,-0.705,1.625,,,,-29.9407
13780032,meas,30,1,64,-1.015,-0.66,1.58,,,,-29.4675
13785007,meas,30,1,64,-1.07,-0.635,1.555,,,,-29.4675
13790004,meas,30,1,64,-1.13,-0.585,1.585,,,,-29.4675
13795012,meas,30,1,64,-1.205,-0.555,1.61,,,,-29.4675
13800200,meas,30,1,64,-1.19,-0.57,1.59,,,,-28.52
13805186,meas,30,1,64,-1.16,-0.63,1.59,,,,-28.52
13810060,meas,30,1,64,-1.13,-0.645,1.58,,,,-28.52
13816646,meas,30,1,64,-1.07,-0.69,1.58,,,,-28.52
13820263,meas,30,1,64,-1.03,-0.695,1.59,,,,-27.1237
13825419,meas,30,1,64,-0.985,-0.695,1.63,,,,-27.1237
13830125,meas,30,1,64,-0.95,-0.7,1.6,,,,-27.1237
13835021,meas,30,1,64,-0.935,-0.685,1.615,,,,-27.1237
13840002,meas,30,1,64,-0.945,-0.65,1.58,,,,-25.3296
