t_us,state,A_deg,f_hz,status,Fx,Fy,Fz,Mx,My,Mz,target_angle
6605005,meas,40,0.5,64,-1.085,-0.65,1.715,0.02005,0.00935,0.01365,-38.0418
6610034,meas,40,0.5,64,-1.11,-0.665,1.67,0.02025,0.0092,0.01425,-38.0418
6615012,meas,40,0.5,64,-1.1,-0.655,1.71,0.0204,0.0099,0.01365,-38.0418
6620011,meas,40,0.5,64,-1.09,-0.655,1.7,0.0212,0.0116,0.01295,-37.1906
6625006,meas,40,0.5,64,-1.06,-0.66,1.71,0.0217,0.01365,0.01345,-37.1906
6630008,meas,40,0.5,64,-1.055,-0.65,1.735,0.02185,0.0155,0.0116,-37.1906
6635054,meas,40,0.5,64,-1.045,-0.695,1.675,0.0217,0.0174,0.0136,-37.1906
6640037,meas,40,0.5,64,-1.035,-0.635,1.735,0.02075,0.0181,0.0116,-36.1911
6645043,meas,40,0.5,64,-1.065,-0.625,1.795,0.02,0.0188,0.0102,-36.1911
6650006,meas,40,0.5,64,-1.04,-0.675,1.625,0.01915,0.01925,0.0126,-36.1911
6655069,meas,40,0.5,64,-1.035,-0.615,1.8,0.0184,0.0179,0.01055,-36.1911
6660019,meas,40,0.5,64,-1.055,-0.665,1.705,0.0193,0.01745,0.01365,-35.0511
6665082,meas,40,0.5,64,-1.04,-0.645,1.73,0.0198,0.0158,0.01165,-35.0511
6670028,meas,40,0.5,64,-1.055,-0.675,1.73,0.0216,0.01495,0.01415,-35.0511
6675003,meas,40,0.5,64,-1.075,-0.675,1.695,0.0229,0.0141,0.01285,-35.0511
6680307,meas,40,0.5,64,-1.08,-0.72,1.66,0.02335,0.01375,0.01425,-33.7524
6685337,meas,40,0.5,64,-1.08,-0.67,1.715,0.0223,0.01295,0.0131,-33.7524
6690003,meas,40,0.5,64,-1.065,-0.635,1.725,0.02065,0.0121,0.01135,-33.7524
6695044,meas,40,0.5,64,-1.08,-0.665,1.665,0.02005,0.0125,0.01425,-33.7524
6700106,meas,40,0.5,64,-1.06,-0.655,1.705,0.0191,0.01315,0.013,-32.3528
6705683,meas,40,0.5,64,-1.065,-0.665,1.72,0.01885,0.0141,0.0129,-32.3528
6710817,meas,40,0.5,64,-1.075,-0.67,1.7,0.01955,0.0148,0.0132,-32.3528
6715071,meas,40,0.5,64,-1.05,-0.68,1.675,0.02025,0.0156,0.01315,-32.3528
6720089,meas,40,0.5,64,-1.025,-0.665,1.695,0.02125,0.0161,0.0137,-30.8134
6725057,meas,40,0.5,64,-1.04,-0.665,1.71,0.02225,0.0163,0.01235,-30.8134
6730049,meas,40,0.5,64,-1.06,-0.655,1.775,0.02285,0.01665,0.011,-30.8134
6735069,meas,40,0.5,64,-1.04,-0.685,1.715,0.023,0.0178,0.01235,-30.8134
6740076,meas,40,0.5,64,-1.035,-0.68,1.705,0.0222,0.0179,0.0126,-29.1522
6745068,meas,40,0.5,64,-1.06,-0.66,1.68,0.0206,0.0174,0.01245,-29.1522
6750210,meas,40,0.5,64,-1.05,-0.645,1.705,0.01925,0.0164,0.01245,-29.1522
6755264,meas,40,0.5,64,-1.05,-0.655,1.705,0.0192,0.01545,0.01335,-29.1522
6760021,meas,40,0.5,64,-1.04,-0.67,1.615,0.0196,0.0149,0.01345,-27.38
6765042,meas,40,0.5,64,-1.06,-0.64,1.7,0.01975,0.01365,0.0133,-27.38
6770030,meas,40,0.5,64,-1.05,-0.67,1.675,0.02025,0.01235,0.013,-27.38
6775024,meas,40,0.5,64,-1.075,-0.665,1.695,0.0216,0.0119,0.0131,-27.38
6781094,meas,40,0.5,64,-1.075,-0.675,1.72,0.023,0.0123,0.014,-25.3909
6785102,meas,40,0.5,64,-1.085,-0.7,1.665,0.023,0.0128,0.0129,-25.3909
6790052,meas,40,0.5,64,-1.05,-0.665,1.68,0.02175,0.0139,0.0134,-25.3909
6795102,meas,40,0.5,64,-1.055,-0.665,1.695,0.0206,0.0152,0.0133,-25.3909
6800175,meas,40,0.5,64,-1.05,-0.625,1.73,0.0202,0.01645,0.0111,-23.4936
6805247,meas,40,0.5,64,-1.04,-0.655,1.725,0.01995,0.01775,0.01215,-23.4936
6810074,meas,40,0.5,64,-1.03,-0.655,1.77,0.0193,0.01825,0.0122,-23.4936
6815031,meas,40,0.5,64,-1.045,-0.63,1.78,0.01985,0.01845,0.01095,-23.4936
6820044,meas,40,0.5,64,-1.03,-0.69,1.665,0.02155,0.0187,0.0135,-21.4284
6825080,meas,40,0.5,64,-1.03,-0.7,1.56,0.022,0.0178,0.0139,-21.4284
6830076,meas,40,0.5,64,-1.055,-0.645,1.765,0.0214,0.0155,0.0125,-21.4284
6835015,meas,40,0.5,64,-1.055,-0.67,1.72,0.02105,0.0136,0.01205,-21.4284
6840970,meas,40,0.5,64,-1.07,-0.67,1.655,0.022,0.0129,0.01435,-19.1632
6845968,meas,40,0.5,64,-1.1,-0.675,1.675,0.022,0.01215,0.014,-19.1632
6850051,meas,40,0.5,64,-1.07,-0.645,1.79,0.02125,0.0117,0.01245,-19.1632
6855008,meas,40,0.5,64,-1.08,-0.64,1.745,0.0206,0.01235,0.0122,-19.1632
6860018,meas,40,0.5,64,-1.09,-0.65,1.715,0.0203,0.01295,0.01315,-17.0291
6865048,meas,40,0.5,64,-1.075,-0.645,1.74,0.01955,0.0138,0.01285,-17.0291
6870017,meas,40,0.5,64,-1.035,-0.655,1.67,0.01945,0.015,0.0132,-17.0291
6875033,meas,40,0.5,64,-1.05,-0.68,1.695,0.0197,0.01595,0.01235,-17.0291
6880899,meas,40,0.5,64,-1.025,-0.665,1.66,0.0205,0.01695,0.0122,-14.6199
6885046,meas,40,0.5,64,-1.05,-0.66,1.765,0.0214,0.0172,0.0125,-14.6199
6890041,meas,40,0.5,64,-1.055,-0.68,1.66,0.0218,0.0171,0.0109,-14.6199
6895999,meas,40,0.5,64,-1.045,-0.68,1.685,0.0218,0.01655,0.0114,-14.6199
6900030,meas,40,0.5,64,-1.05,-0.69,1.7,0.0219,0.0162,0.0142,-12.3571
6906122,meas,40,0.5,64,-1.065,-0.69,1.59,0.02095,0.0151,0.0126,-12.3571
6910843,meas,40,0.5,64,-1.075,-0.645,1.725,0.0203,0.01375,0.0118,-12.3571
6915068,meas,40,0.5,64,-1.065,-0.65,1.72,0.0207,0.0137,0.0129,-12.3571
6920025,meas,40,0.5,64,-1.08,-0.665,1.7,0.02155,0.0132,0.01225,-9.94455
6925069,meas,40,0.5,64,-1.06,-0.65,1.745,0.0216,0.0134,0.0128,-9.94455
6930069,meas,40,0.5,64,-1.085,-0.675,1.72,0.0216,0.0141,0.0125,-9.94455
6935044,meas,40,0.5,64,-1.08,-0.645,1.73,0.021,0.01465,0.0122,-9.94455
6940142,meas,40,0.5,64,-1.045,-0.63,1.785,0.0211,0.01595,0.013,-7.47772
6945044,meas,40,0.5,64,-1.06,-0.665,1.735,0.0214,0.01665,0.0115,-7.47772
6950110,meas,40,0.5,64,-1.01,-0.66,1.725,0.021,0.0174,0.0125,-7.47772
6955122,meas,40,0.5,64,-1.045,-0.635,1.75,0.02075,0.01765,0.0115,-7.47772
6960125,meas,40,0.5,64,-1.025,-0.66,1.7,0.0213,0.01755,0.01255,-4.99774
6965581,meas,40,0.5,64,-1.04,-0.65,1.68,0.0209,0.01725,0.01255,-4.99774
6970561,meas,40,0.5,64,-1.055,-0.66,1.745,0.02045,0.016,0.01205,-4.99774
6975564,meas,40,0.5,64,-1.065,-0.665,1.7,0.0207,0.0152,0.0132,-4.99774
6981161,meas,40,0.5,64,-1.095,-0.68,1.675,0.02015,0.0142,0.0139,-2.366
6985270,meas,40,0.5,64,-1.09,-0.645,1.675,0.01945,0.0138,0.0135,-2.366
6990146,meas,40,0.5,64,-1.08,-0.67,1.675,0.01865,0.01345,0.01415,-2.366
6995400,meas,40,0.5,64,-1.105,-0.575,1.785,0.01775,0.0133,0.01775,-2.366
7000167,meas,40,0.5,64,-1.285,-0.855,1.11,0.0157,0.0159,0.01605,0.0209858
7005223,meas,40,0.5,64,-1.375,-0.86,0.905,0.00615,0.0237,0.0274,0.0209858
7010226,meas,40,0.5,64,-1.32,-0.76,0.895,-0.0149,0.03375,0.02725,0.0209858
7015036,meas,40,0.5,64,-1.155,-0.455,1.11,-0.038,0.0438,0.0146,0.0209858
7020033,meas,40,0.5,64,-0.965,-0.38,1.35,-0.0475,0.05365,0.00875,2.51576
7025009,meas,40,0.5,64,-0.83,-0.395,1.54,-0.03675,0.06095,0.0066,2.51576
7030011,meas,40,0.5,64,-0.785,-0.565,1.66,-0.00825,0.06205,0.00735,2.51576
7035002,meas,40,0.5,64,-0.77,-0.72,1.81,0.0249,0.05635,0.0082,2.51576
7041241,meas,40,0.5,64,-0.85,-0.955,1.66,0.05445,0.0431,0.00905,5.16801
7045038,meas,40,0.5,64,-0.95,-0.95,1.735,0.06205,0.0295,0.0105,5.16801
7050008,meas,40,0.5,64,-1.055,-0.885,1.735,0.0559,0.0131,0.0134,5.16801
7055062,meas,40,0.5,64,-1.165,-0.765,1.685,0.03945,-0.0014,0.0148,5.16801
7060044,meas,40,0.5,64,-1.315,-0.67,1.5,0.0196,-0.0106,0.0158,7.50068
7065065,meas,40,0.5,64,-1.335,-0.595,1.455,0.00225,-0.01195,0.01565,7.50068
7070042,meas,40,0.5,64,-1.325,-0.555,1.435,-0.0074,-0.0041,0.01445,7.50068
7075518,meas,40,0.5,64,-1.22,-0.555,1.415,-0.0088,0.01025,0.0141,7.50068
7080023,meas,40,0.5,64,-1.095,-0.575,1.49,-0.0041,0.0275,0.01695,9.95039
7085023,meas,40,0.5,64,-0.93,-0.605,1.6,-5e-05,0.0436,0.0163,9.95039
7090014,meas,40,0.5,64,-0.81,-0.635,1.615,0.00185,0.0562,0.0082,9.95039
7095029,meas,40,0.5,64,-0.765,-0.66,1.63,0.00795,0.06225,0.00515,9.95039
7100074,meas,40,0.5,64,-0.785,-0.715,1.675,0.01745,0.05995,0.0074,12.3695
7105041,meas,40,0.5,64,-0.84,-0.765,1.665,0.0266,0.04915,0.0079,12.3695
7110066,meas,40,0.5,64,-0.975,-0.775,1.59,0.033,0.0338,0.0081,12.3695
7115046,meas,40,0.5,64,-1.055,-0.79,1.7,0.0352,0.01885,0.01335,12.3695
7120039,meas,40,0.5,64,-1.11,-0.745,1.625,0.03205,0.007,0.01335,14.7295
7125060,meas,40,0.5,64,-1.19,-0.685,1.69,0.0252,-0.00125,0.0135,14.7295
7130017,meas,40,0.5,64,-1.2,-0.59,1.675,0.01735,-0.004,0.01625,14.7295
7135007,meas,40,0.5,64,-1.19,-0.595,1.66,0.0108,-0.0029,0.01365,14.7295
7140008,meas,40,0.5,64,-1.15,-0.61,1.655,0.00775,0.0025,0.0151,17.0321
7148466,meas,40,0.5,64,-1.04,-0.585,1.68,0.01175,0.0167,0.0137,17.0321
7150243,meas,40,0.5,64,-1.005,-0.64,1.675,0.0135,0.01915,0.0115,17.0321
7155017,meas,40,0.5,64,-0.93,-0.68,1.715,0.01955,0.02695,0.01225,17.0321
7160036,meas,40,0.5,64,-0.97,-0.735,1.675,0.02515,0.0309,0.0111,19.2741
7165006,meas,40,0.5,64,-0.97,-0.72,1.65,0.02855,0.03055,0.0108,19.2741
7170031,meas,40,0.5,64,-0.945,-0.74,1.75,0.0289,0.0269,0.0113,19.2741
7176067,meas,40,0.5,64,-1.035,-0.665,1.73,0.027,0.0212,0.01215,19.2741
7180079,meas,40,0.5,64,-1.04,-0.7,1.65,0.0245,0.0173,0.0121,21.4415
7185027,meas,40,0.5,64,-1.09,-0.66,1.67,0.02,0.0129,0.01245,21.4415
7190988,meas,40,0.5,64,-1.15,-0.615,1.7,0.01455,0.00975,0.0099,21.4415
7195048,meas,40,0.5,64,-1.15,-0.67,1.55,0.0127,0.0124,0.0122,21.4415
7200039,meas,40,0.5,64,-1.08,-0.655,1.615,0.0112,0.01875,0.0118,23.5154
7205041,meas,40,0.5,64,-1.01,-0.625,1.63,0.0117,0.0267,0.01065,23.5154
7210881,meas,40,0.5,64,-0.965,-0.665,1.595,0.01435,0.0353,0.0111,23.5154
7215006,meas,40,0.5,64,-0.965,-0.73,1.59,0.01605,0.0396,0.0115,23.5154
7220876,meas,40,0.5,64,-0.97,-0.72,1.53,0.0154,0.04245,0.01,25.5817
7225009,meas,40,0.5,64,-0.96,-0.73,1.495,0.01305,0.0433,0.00895,25.5817
7230925,meas,40,0.5,64,-0.975,-0.695,1.495,0.00955,0.04345,0.007,25.5817
7235033,meas,40,0.5,64,-0.985,-0.66,1.57,0.00835,0.04365,0.0078,25.5817
7240056,meas,40,0.5,64,-0.955,-0.67,1.55,0.00855,0.04315,0.008,27.387
7245971,meas,40,0.5,64,-0.99,-0.68,1.505,0.01015,0.04105,0.0087,27.387
7250003,meas,40,0.5,64,-0.965,-0.67,1.645,0.0108,0.03905,0.0112,27.387
7255026,meas,40,0.5,64,-0.965,-0.655,1.6,0.01195,0.0367,0.00975,27.387
7260017,meas,40,0.5,64,-0.975,-0.645,1.72,0.01385,0.03305,0.00955,29.1602
7265253,meas,40,0.5,64,-0.975,-0.655,1.695,0.01845,0.0288,0.012,29.1602
7270006,meas,40,0.5,64,-0.985,-0.66,1.76,0.02335,0.02265,0.01085,29.1602
7275923,meas,40,0.5,64,-1.06,-0.7,1.73,0.02835,0.0152,0.01225,29.1602
7280109,meas,40,0.5,64,-1.09,-0.715,1.725,0.0298,0.01025,0.01325,30.8293
7285270,meas,40,0.5,64,-1.14,-0.695,1.69,0.02875,0.00575,0.01375,30.8293
7290027,meas,40,0.5,64,-1.125,-0.67,1.725,0.0252,0.0026,0.0142,30.8293
7295047,meas,40,0.5,64,-1.17,-0.645,1.645,0.02085,0.00195,0.0145,30.8293
7300017,meas,40,0.5,64,-1.15,-0.62,1.685,0.01695,0.00255,0.01355,32.3619
7305142,meas,40,0.5,64,-1.125,-0.615,1.7,0.01495,0.0054,0.0137,32.3619
7310056,meas,40,0.5,64,-1.1,-0.615,1.71,0.01525,0.01005,0.0131,32.3619
7315056,meas,40,0.5,64,-1.05,-0.625,1.715,0.0176,0.0154,0.01235,32.3619
7320004,meas,40,0.5,64,-1,-0.695,1.695,0.02105,0.0208,0.0116,33.7734
7325037,meas,40,0.5,64,-1.01,-0.695,1.665,0.02375,0.02605,0.0102,33.7734
7330036,meas,40,0.5,64,-0.925,-0.75,1.8,0.0248,0.02955,0.0111,33.7734
7335006,meas,40,0.5,64,-0.97,-0.72,1.66,0.0244,0.032,0.00975,33.7734
7340068,meas,40,0.5,64,-0.92,-0.665,1.82,0.0227,0.0314,0.01145,35.0564
7345016,meas,40,0.5,64,-0.99,-0.69,1.74,0.0212,0.02845,0.0114,35.0564
7350039,meas,40,0.5,64,-1.005,-0.675,1.755,0.0196,0.02335,0.011,35.0564
7355009,meas,40,0.5,64,-1.04,-0.67,1.715,0.0189,0.01775,0.0122,35.0564
7360020,meas,40,0.5,64,-1.1,-0.66,1.675,0.0188,0.0119,0.0129,36.1942
7365024,meas,40,0.5,64,-1.12,-0.635,1.7,0.01955,0.0068,0.0135,36.1942
7370024,meas,40,0.5,64,-1.13,-0.66,1.64,0.02055,0.00395,0.0131,36.1942
7375046,meas,40,0.5,64,-1.155,-0.64,1.69,0.0217,0.00355,0.0148,36.1942
7380048,meas,40,0.5,64,-1.135,-0.66,1.71,0.02295,0.0044,0.0137,37.1933
7386321,meas,40,0.5,64,-1.085,-0.665,1.7,0.02385,0.008,0.0138,37.1933
7390039,meas,40,0.5,64,-1.1,-0.665,1.725,0.02365,0.0117,0.0135,37.1933
7395027,meas,40,0.5,64,-1.02,-0.69,1.78,0.0226,0.01645,0.01265,37.1933
7400047,meas,40,0.5,64,-1.02,-0.655,1.715,0.02125,0.0217,0.01205,38.0441
7405033,meas,40,0.5,64,-0.97,-0.68,1.72,0.0198,0.02565,0.0109,38.0441
7410049,meas,40,0.5,64,-0.965,-0.655,1.745,0.0188,0.02815,0.0109,38.0441
7415018,meas,40,0.5,64,-0.975,-0.665,1.685,0.019,0.02875,0.0106,38.0441
7420101,meas,40,0.5,64,-0.985,-0.695,1.7,0.01975,0.0271,0.0104,38.7465
7425006,meas,40,0.5,64,-0.975,-0.695,1.72,0.02105,0.0239,0.0115,38.7465
7430091,meas,40,0.5,64,-1.03,-0.665,1.69,0.0219,0.01955,0.0117,38.7465
7435007,meas,40,0.5,64,-1.06,-0.655,1.73,0.02255,0.01485,0.01325,38.7465
7440907,meas,40,0.5,64,-1.1,-0.665,1.665,0.0224,0.0097,0.013,39.3127
7446114,meas,40,0.5,64,-1.1,-0.645,1.745,0.0216,0.0067,0.01465,39.3127
7450176,meas,40,0.5,64,-1.115,-0.66,1.7,0.0209,0.0053,0.01385,39.3127
7455123,meas,40,0.5,64,-1.125,-0.645,1.69,0.0203,0.0052,0.0136,39.3127
7460007,meas,40,0.5,64,-1.105,-0.655,1.74,0.02005,0.0071,0.0143,39.6847
7465027,meas,40,0.5,64,-1.085,-0.625,1.69,0.02025,0.01055,0.01355,39.6847
7470067,meas,40,0.5,64,-1.015,-0.67,1.73,0.02065,0.01495,0.0123,39.6847
7475022,meas,40,0.5,64,-1.01,-0.665,1.71,0.02135,0.01985,0.0122,39.6847
7480079,meas,40,0.5,64,-1.01,-0.655,1.68,0.0219,0.02385,0.0113,39.9217
7485032,meas,40,0.5,64,-0.965,-0.72,1.68,0.02215,0.02635,0.0108,39.9217
7490057,meas,40,0.5,64,-0.975,-0.66,1.7,0.022,0.02745,0.01085,39.9217
7495037,meas,40,0.5,64,-0.995,-0.68,1.715,0.02175,0.0264,0.0117,39.9217
7500062,meas,40,0.5,64,-1,-0.695,1.705,0.021,0.02345,0.0107,40
7505062,meas,40,0.5,64,-1.035,-0.635,1.735,0.02045,0.01955,0.0126,40
7510004,meas,40,0.5,64,-1.065,-0.69,1.72,0.02005,0.01475,0.01235,40
7515011,meas,40,0.5,64,-1.085,-0.64,1.73,0.0203,0.0109,0.0137,40
7520067,meas,40,0.5,64,-1.1,-0.645,1.705,0.02085,0.00775,0.01365,39.9205
7525012,meas,40,0.5,64,-1.125,-0.655,1.7,0.0216,0.0058,0.01365,39.9205
7530003,meas,40,0.5,64,-1.13,-0.66,1.72,0.0219,0.00645,0.01385,39.9205
7535009,meas,40,0.5,64,-1.1,-0.66,1.715,0.0221,0.00855,0.01355,39.9205
7540021,meas,40,0.5,64,-1.065,-0.665,1.725,0.0218,0.012,0.01295,39.6843
7545011,meas,40,0.5,64,-1.055,-0.67,1.73,0.02135,0.01615,0.0128,39.6843
7550041,meas,40,0.5,64,-1.025,-0.665,1.67,0.0209,0.02025,0.01145,39.6843
7555536,meas,40,0.5,64,-1.01,-0.65,1.715,0.0205,0.02375,0.0115,39.6843
7560003,meas,40,0.5,64,-1,-0.67,1.695,0.02015,0.0257,0.0107,39.2914
7565002,meas,40,0.5,64,-1,-0.65,1.695,0.0203,0.02615,0.0111,39.2914
7570172,meas,40,0.5,64,-0.99,-0.68,1.735,0.0205,0.02465,0.01155,39.2914
7575053,meas,40,0.5,64,-1.01,-0.685,1.69,0.021,0.0218,0.0113,39.2914
7580597,meas,40,0.5,64,-1.04,-0.65,1.7,0.0215,0.01785,0.01285,38.7246
7585760,meas,40,0.5,64,-1.075,-0.665,1.705,0.0221,0.01355,0.01295,38.7246
7590471,meas,40,0.5,64,-1.075,-0.66,1.7,0.0223,0.0104,0.0133,38.7246
7595317,meas,40,0.5,64,-1.11,-0.655,1.725,0.0222,0.00775,0.0135,38.7246
7600406,meas,40,0.5,64,-1.115,-0.66,1.7,0.02185,0.00715,0.0143,38.0265
7605426,meas,40,0.5,64,-1.095,-0.67,1.71,0.02145,0.00775,0.01385,38.0265
7610444,meas,40,0.5,64,-1.085,-0.67,1.71,0.02095,0.0096,0.01315,38.0265
7615452,meas,40,0.5,64,-1.065,-0.64,1.71,0.02085,0.013,0.01305,38.0265
7620452,meas,40,0.5,64,-1.05,-0.655,1.73,0.02075,0.0171,0.0124,37.1701
7625397,meas,40,0.5,64,-1.03,-0.67,1.72,0.02095,0.0197,0.0121,37.1701
7630461,meas,40,0.5,64,-1.005,-0.67,1.715,0.02135,0.022,0.01165,37.1701
7635122,meas,40,0.5,64,-1.015,-0.685,1.72,0.02145,0.02315,0.01145,37.1701
7640171,meas,40,0.5,64,-1.005,-0.69,1.695,0.0215,0.0232,0.0114,36.1839
7645248,meas,40,0.5,64,-1.01,-0.67,1.71,0.0213,0.02225,0.01165,36.1839
7651451,meas,40,0.5,64,-1.015,-0.625,1.78,0.02115,0.0196,0.0136,36.1839
7655361,meas,40,0.5,64,-1.055,-0.66,1.73,0.0218,0.0164,0.0134,36.1839
7660831,meas,40,0.5,64,-1.055,-0.695,1.745,0.02215,0.0119,0.01255,35.0018
7665212,meas,40,0.5,64,-1.08,-0.66,1.69,0.0223,0.01035,0.01355,35.0018
7670447,meas,40,0.5,64,-1.11,-0.64,1.745,0.0219,0.0093,0.0143,35.0018
7675124,meas,40,0.5,64,-1.085,-0.68,1.68,0.0215,0.00925,0.0126,35.0018
7680893,meas,40,0.5,64,-1.04,-0.66,1.77,0.02105,0.01085,0.0136,33.7129
7685902,meas,40,0.5,64,-1.07,-0.62,1.72,0.0214,0.01285,0.0137,33.7129
7690114,meas,40,0.5,64,-1.045,-0.67,1.705,0.0215,0.0143,0.01225,33.7129
7695064,meas,40,0.5,64,-1.05,-0.685,1.68,0.0217,0.0172,0.01205,33.7129
7700054,meas,40,0.5,64,-1.03,-0.66,1.735,0.02135,0.01985,0.0119,32.3567
7705198,meas,40,0.5,64,-1,-0.67,1.71,0.0213,0.0212,0.01215,32.3567
7710038,meas,40,0.5,64,-1.025,-0.69,1.67,0.02115,0.0213,0.0106,32.3567
7715836,meas,40,0.5,64,-0.995,-0.66,1.795,0.0213,0.02065,0.01255,32.3567
7720901,meas,40,0.5,64,-1.025,-0.66,1.775,0.02165,0.01945,0.01255,30.7482
7725042,meas,40,0.5,64,-1.035,-0.68,1.715,0.02205,0.0179,0.01175,30.7482
7730960,meas,40,0.5,64,-1.065,-0.67,1.695,0.02215,0.0155,0.01155,30.7482
7735010,meas,40,0.5,64,-1.035,-0.66,1.745,0.02205,0.01425,0.01325,30.7482
7740007,meas,40,0.5,64,-1.085,-0.655,1.725,0.02195,0.01325,0.0129,29.1581
7746008,meas,40,0.5,64,-1.09,-0.67,1.68,0.0215,0.01295,0.0121,29.1581
7750090,meas,40,0.5,64,-1.07,-0.665,1.695,0.02125,0.0137,0.0129,29.1581
7756016,meas,40,0.5,64,-1.045,-0.665,1.695,0.0214,0.0147,0.0125,29.1581
7760048,meas,40,0.5,64,-1.045,-0.69,1.69,0.0216,0.01535,0.0127,27.3775
7766123,meas,40,0.5,64,-1.03,-0.685,1.735,0.0213,0.0163,0.0127,27.3775
7770110,meas,40,0.5,64,-1.025,-0.695,1.69,0.0212,0.017,0.01195,27.3775
7775054,meas,40,0.5,64,-1.05,-0.675,1.635,0.0209,0.01845,0.011,27.3775
7780031,meas,40,0.5,64,-1.045,-0.66,1.75,0.02095,0.01925,0.0126,25.494
7785025,meas,40,0.5,64,-1.04,-0.64,1.72,0.0212,0.0193,0.0126,25.494
7790034,meas,40,0.5,64,-1.03,-0.665,1.73,0.0214,0.0185,0.01145,25.494
7795049,meas,40,0.5,64,-1.035,-0.675,1.715,0.02215,0.01765,0.01245,25.494
7800009,meas,40,0.5,64,-1.045,-0.685,1.715,0.0226,0.01665,0.01205,23.5105
7805000,meas,40,0.5,64,-1.055,-0.675,1.725,0.0229,0.0156,0.0125,23.5105
7810022,meas,40,0.5,64,-1.07,-0.71,1.695,0.0231,0.0146,0.01245,23.5105
7815060,meas,40,0.5,64,-1.055,-0.715,1.645,0.02265,0.0143,0.0126,23.5105
7820091,meas,40,0.5,64,-1.06,-0.655,1.79,0.0217,0.0138,0.013,21.4234
7825077,meas,40,0.5,64,-1.06,-0.655,1.765,0.02115,0.01415,0.0126,21.4234
7830936,meas,40,0.5,64,-1.05,-0.63,1.715,0.0206,0.0148,0.0125,21.4234
7835004,meas,40,0.5,64,-1.06,-0.63,1.805,0.0206,0.0152,0.01275,21.4234
7840391,meas,40,0.5,64,-1.04,-0.65,1.805,0.02115,0.01575,0.01295,19.2271
7845079,meas,40,0.5,64,-1.06,-0.655,1.745,0.0225,0.0157,0.01295,19.2271
7850095,meas,40,0.5,64,-1.03,-0.67,1.755,0.0236,0.01515,0.01335,19.2271
7855106,meas,40,0.5,64,-1.05,-0.68,1.735,0.0241,0.0145,0.0124,19.2271
7860067,meas,40,0.5,64,-1.07,-0.715,1.63,0.0241,0.0145,0.01295,17.0236
7865006,meas,40,0.5,64,-1.065,-0.645,1.725,0.02315,0.0145,0.0127,17.0236
7870398,meas,40,0.5,64,-1.065,-0.68,1.75,0.02185,0.0144,0.01075,17.0236
7875060,meas,40,0.5,64,-1.045,-0.625,1.8,0.0204,0.01635,0.01285,17.0236
7880062,meas,40,0.5,64,-1.04,-0.63,1.815,0.0197,0.01765,0.01175,14.7177
7885770,meas,40,0.5,64,-1.065,-0.68,1.64,0.0203,0.0184,0.01235,14.7177
7890030,meas,40,0.5,64,-1.01,-0.655,1.735,0.02055,0.0187,0.0111,14.7177
7895891,meas,40,0.5,64,-1.065,-0.67,1.73,0.0215,0.0183,0.01015,14.7177
7900059,meas,40,0.5,64,-0.965,-0.715,1.625,0.02215,0.01785,0.01905,12.3536
7905054,meas,40,0.5,64,-0.865,-0.585,1.955,0.02075,0.00615,0.02965,12.3536
7910001,meas,40,0.5,64,-1.045,-0.54,1.83,0.0179,-0.0242,0.0278,12.3536
7915074,meas,40,0.5,64,-1.355,-0.465,1.82,0.0197,-0.06125,0.0315,12.3536
7920008,meas,40,0.5,64,-1.735,-0.525,1.685,0.02745,-0.0951,0.027,9.94662
7925759,meas,40,0.5,64,-1.875,-0.605,1.7,0.03765,-0.11195,0.03125,9.94662
7930051,meas,40,0.5,64,-1.85,-0.585,1.72,0.041,-0.10875,0.02755,9.94662
7935788,meas,40,0.5,64,-1.635,-0.655,1.755,0.0397,-0.084,0.02915,9.94662
7940110,meas,40,0.5,64,-1.4,-0.64,1.85,0.0328,-0.0565,0.03105,7.48167
7945037,meas,40,0.5,64,-1.13,-0.59,1.93,0.02135,-0.0236,0.0297,7.48167
7950107,meas,40,0.5,64,-0.89,-0.485,1.93,0.0093,0.0008,0.02445,7.48167
7955013,meas,40,0.5,64,-0.86,-0.455,1.89,0.0068,0.00965,0.0173,7.48167
7960061,meas,40,0.5,64,-0.98,-0.52,1.925,0.01775,0.0039,0.01745,5.00572
7965048,meas,40,0.5,64,-1.165,-0.74,1.735,0.0346,-0.0102,0.02075,5.00572
7970037,meas,40,0.5,64,-1.245,-0.72,1.865,0.0427,-0.0242,0.02295,5.00572
7975043,meas,40,0.5,64,-1.35,-0.72,1.785,0.0405,-0.03245,0.017,5.00572
7980029,meas,40,0.5,64,-1.295,-0.655,1.77,0.03285,-0.03095,0.02505,2.50798
7985080,meas,40,0.5,64,-1.275,-0.61,1.685,0.02235,-0.0247,0.01855,2.50798
7990002,meas,40,0.5,64,-1.17,-0.565,1.78,0.014,-0.01605,0.01995,2.50798
7995738,meas,40,0.5,64,-1.13,-0.5,1.815,0.0105,-0.00685,0.01935,2.50798
8000044,meas,40,0.5,64,-1.08,-0.535,1.835,0.0146,-0.00215,0.01885,-0.0055292
8008837,meas,40,0.5,64,-1.02,-0.595,1.995,0.02945,-0.00285,0.0208,-0.0055292
8010803,meas,40,0.5,64,-1.04,-0.645,1.91,0.03295,-0.00655,0.02375,-0.0055292
8015018,meas,40,0.5,64,-1.15,-0.63,1.89,0.03475,-0.0163,0.0192,-0.0055292
