Time,P1_x,P1_y,P2_x,P2_y,P3_x,P3_y,angle1to2,angle2to3,jointAngle
3.8371666666666666,544.8012,472.70215,725.37915,466.38376,1093.5233,542.4414,-2.0039513,11.672935,-13.676886
3.85385,545.0245,472.7981,725.7384,466.4026,1094.8606,539.37024,-2.026865,11.181998,-13.208863
3.8705333333333334,546.06805,472.88065,726.65674,466.29254,1096.6528,536.61,-2.089296,10.760685,-12.849981
3.8872166666666668,546.0396,472.80545,726.6846,466.29645,1097.2291,533.6602,-2.0635898,10.303653,-12.367243
3.9039,545.23126,472.72934,725.84705,466.33344,1097.0542,530.7558,-2.028091,9.845519,-11.87361
3.9205833333333335,545.0345,472.7631,725.6473,466.38806,1097.5247,528.2654,-2.0215108,9.446994,-11.468505
3.937266666666667,545.5333,472.8266,726.1693,466.38907,1098.5361,526.64703,-2.041051,9.192158,-11.233209
3.95395,545.96277,472.844,726.61145,466.29706,1099.1665,525.2534,-2.075563,8.9924135,-11.067976
3.9706333333333332,545.7131,472.77582,726.28864,466.3643,1098.7848,523.77655,-2.0334938,8.761963,-10.795457
3.9873166666666666,545.24347,472.73434,725.84576,466.40652,1098.5137,522.4549,-2.0066693,8.553045,-10.559714
4.0040000000000004,545.266,472.7448,725.8955,466.34622,1098.8676,521.5853,-2.0287879,8.4245615,-10.453349
4.020683333333333,545.6821,472.80972,726.3678,466.34802,1099.381,520.83813,-2.0481448,8.311035,-10.35918
4.037366666666666,545.687,472.80487,726.369,466.35675,1099.5323,520.0532,-2.0438855,8.18839,-10.232275
4.05405,545.5313,472.77002,726.17126,466.38336,1099.1913,519.30194,-2.0248907,8.0744,-10.099291
4.070733333333333,545.34576,472.76077,725.9277,466.38562,1099.1089,518.7455,-2.0218952,7.98685,-10.008745
4.087416666666667,545.4554,472.72,726.1111,466.36404,1099.425,518.4498,-2.0149896,7.942789,-9.957779
4.1041,545.6506,472.7406,726.3538,466.36255,1099.6372,518.2498,-2.0214567,7.9135404,-9.934998
4.120783333333334,545.6474,472.80286,726.3257,466.37582,1099.6608,518.17694,-2.0372488,7.8994865,-9.936735
